age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
33,Esporte Clube Juventude,"Jul 19, 1981",left,"1,81m",29091,,"Feb 18, 2015",€1.50m,Nenê,"['Brazil', 'Spain']",West-Ham-United,Attacking Midfield,2014-2015,Without Club,
20,Wrexham AFC,"Dec 16, 1994",right,"1,80m",229826,,,,Elliot Lee,['England'],West-Ham-United,Attacking Midfield,2014-2015,,
29,Retired,"May 22, 1986",,"1,73m",15921,,"Aug 24, 2012",€3.00m,Matt Jarvis,['England'],West-Ham-United,Left Winger,2014-2015,Wolverhampton Wanderers,
28,Retired,"Oct 1, 1986",right,"1,88m",9413,,"Jan 31, 2012",€2.40m,Ricardo Vaz Tê,"['Portugal', 'Guinea-Bissau']",West-Ham-United,Right Winger,2014-2015,Barnsley FC,
26,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€10.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2014-2015,: Ablöse €17.50m,
25,Sport Club Internacional,"Nov 4, 1989",right,"1,78m",139503,,"Jul 17, 2014",€10.00m,Enner Valencia,['Ecuador'],West-Ham-United,Centre-Forward,2014-2015,: Ablöse €15.00m,
25,Retired,"Dec 24, 1989",right,"1,83m",120610,,"Aug 14, 2014",€8.00m,Diafra Sakho,"['Senegal', 'France']",West-Ham-United,Centre-Forward,2014-2015,: Ablöse €5.00m,
28,Without Club,"Mar 18, 1987",right,"1,75m",26456,,"Jul 1, 2014",€3.50m,Mauro Zárate,"['Argentina', 'Chile']",West-Ham-United,Centre-Forward,2014-2015,: Ablöse ?,
31,Retired,"Oct 12, 1983",right,"1,91m",3179,,"Oct 14, 2013",€1.50m,Carlton Cole,"['England', 'Sierra Leone']",West-Ham-United,Centre-Forward,2014-2015,Without Club,
29,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€7.00m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2015-2016,Real Betis Balompié,
29,Retired,"May 12, 1987",right,"1,87m",51321,,"Jan 15, 2020",€1.00m,Darren Randolph,"['Ireland', 'United States']",West-Ham-United,Goalkeeper,2015-2016,Middlesbrough FC,
23,Without Club,"Dec 19, 1992",right,"1,97m",111428,,"Jul 23, 2012",€500k,Raphael Spiegel,['Switzerland'],West-Ham-United,Goalkeeper,2015-2016,: Ablöse €400k,
18,Wealdstone FC,"Nov 10, 1997",right,"1,90m",258023,,,,Sam Howes,['England'],West-Ham-United,Goalkeeper,2015-2016,,
27,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€9.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2015-2016,FC Midtjylland,
28,Watford FC,"May 23, 1988",left,"1,91m",48002,,"Jul 10, 2015",€9.00m,Angelo Ogbonna,"['Italy', 'Nigeria']",West-Ham-United,Centre-Back,2015-2016,: Ablöse €11.00m,
27,Without Club,"Mar 29, 1989",right,"1,92m",61592,,"Jul 1, 2007",€6.00m,James Tomkins,['England'],West-Ham-United,Centre-Back,2015-2016,: Ablöse -,
32,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€2.00m,James Collins,['Wales'],West-Ham-United,Centre-Back,2015-2016,: Ablöse €3.20m,
17,FC Augsburg,"Dec 16, 1998",right,"1,90m",314295,,"Jul 1, 2015",€1.50m,Reece Oxford,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2015-2016,: Ablöse -,Fitness - Return unknown
19,Luton Town,"Sep 2, 1996",right,"1,89m",264220,,"Oct 1, 2014",€1.00m,Reece Burke,['England'],West-Ham-United,Centre-Back,2015-2016,: Ablöse -,
23,Without Club,"Apr 20, 1993",right,"1,88m",157907,,"Jan 3, 2015",€500k,Doneil Henry,"['Canada', 'Jamaica']",West-Ham-United,Centre-Back,2015-2016,: Ablöse €1.90m,
20,Retired,"Aug 5, 1995",right,"1,86m",183281,,,€250k,Leo Chambers,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2015-2016,,
18,The New Saints,"Nov 1, 1997",right,"1,87m",339789,,,,Josh Pask,['England'],West-Ham-United,Centre-Back,2015-2016,,
26,West Ham United,"Dec 15, 1989",left,"1,70m",92571,,"Jul 3, 2014",€10.00m,Aaron Cresswell,['England'],West-Ham-United,Left-Back,2015-2016,Ipswich Town,
21,Hamilton Academical FC,"Jan 8, 1995",left,"1,78m",186269,,"Jul 1, 2015",€1.00m,Stephen Hendrie,['Scotland'],West-Ham-United,Left-Back,2015-2016,Hamilton Academical FC,
20,Without Club,"Oct 15, 1995",left,"1,77m",242646,,,,Nathan Mavila,"['England', 'DR Congo']",West-Ham-United,Left-Back,2015-2016,,
20,Ebbsfleet United,"May 20, 1996",left,"1,78m",242652,,,,Lewis Page,['England'],West-Ham-United,Left-Back,2015-2016,,
24,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,,"Jul 31, 2014",€9.00m,Carl Jenkinson,"['England', 'Finland']",West-Ham-United,Right-Back,2015-2016,Arsenal FC,
22,Leeds United,"Sep 16, 1993",right,"1,83m",236953,,"Jan 20, 2016",€4.50m,Sam Byram,['England'],West-Ham-United,Right-Back,2015-2016,Leeds United,
30,Retired,"Feb 17, 1986",right,"1,80m",34672,,"Jul 30, 2011",€1.50m,Joey O'Brien,['Ireland'],West-Ham-United,Right-Back,2015-2016,: Ablöse free transfer,
22,Retired,"Feb 4, 1994",right,"1,82m",258311,,"Jul 1, 2015",€25k,Sam Westley,['England'],West-Ham-United,Right-Back,2015-2016,: Ablöse -,
19,Stockport County,"Sep 24, 1996",right,"1,73m",291171,,,,Kyle Knoyle,['England'],West-Ham-United,Right-Back,2015-2016,,
19,Retired,"Feb 8, 1997",right,"1,80m",345960,,,,Alex Pike,['England'],West-Ham-United,Right-Back,2015-2016,,
26,Without Club,"Dec 21, 1989",right,"1,89m",66934,,"Jul 1, 2014",€11.00m,Cheikhou Kouyaté,"['Senegal', 'Belgium']",West-Ham-United,Defensive Midfield,2015-2016,: Ablöse €7.50m,
28,Retired,"Sep 9, 1987",right,"1,85m",27394,,"Aug 31, 2015",€10.00m,Alex Song,"['Cameroon', 'France']",West-Ham-United,Defensive Midfield,2015-2016,FC Barcelona,
20,Rayners Lane FC,"Sep 4, 1995",right,"1,78m",242648,,,,Amos Nasha,['England'],West-Ham-United,Defensive Midfield,2015-2016,,
18,Wrexham AFC,"Nov 15, 1997",right,"1,85m",292734,,,,George Dobson,['England'],West-Ham-United,Defensive Midfield,2015-2016,,
20,Burnley FC,"Apr 7, 1996",right,"1,75m",242606,,"Jul 1, 2015",,Josh Cullen,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2015-2016,: Ablöse -,
24,US Sassuolo,"Mar 27, 1992",right,"1,86m",101213,,"Jul 1, 2015",€8.00m,Pedro Obiang,"['Equatorial Guinea', 'Spain']",West-Ham-United,Central Midfield,2015-2016,UC Sampdoria,
29,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2015-2016,: Ablöse -,
21,Retired,"Apr 8, 1995",right,"1,80m",183286,,"Jul 8, 2014",€750k,Diego Poyet,"['Uruguay', 'Spain']",West-Ham-United,Central Midfield,2015-2016,Charlton Athletic,
31,Retired,"Mar 20, 1985",right,"1,78m",39883,,"Sep 1, 2014",€2.50m,Morgan Amalfitano,['France'],West-Ham-United,Right Midfield,2015-2016,Olympique Marseille,
29,Clube de Regatas Vasco da Gama,"Mar 29, 1987",right,"1,75m",37647,,"Jul 1, 2015",€23.00m,Dimitri Payet,"['France', 'Réunion']",West-Ham-United,Attacking Midfield,2015-2016,Olympique Marseille,muscular problems - Return unknown
23,CA River Plate,"Feb 15, 1993",right,"1,70m",135853,,"Jul 1, 2016",€9.00m,Manuel Lanzini,"['Argentina', 'Italy']",West-Ham-United,Attacking Midfield,2015-2016,Al-Jazira Club,
34,Retired,"Jun 24, 1982",right,"1,83m",3950,,"Jul 1, 2011",€2.00m,Kevin Nolan,['England'],West-Ham-United,Attacking Midfield,2015-2016,Newcastle United,
18,Without Club,"Dec 18, 1997",right,"1,78m",391470,,,,Marcus Browne,['England'],West-Ham-United,Attacking Midfield,2015-2016,,
21,Wrexham AFC,"Dec 16, 1994",right,"1,80m",229826,,,,Elliot Lee,['England'],West-Ham-United,Attacking Midfield,2015-2016,,
30,Retired,"May 22, 1986",,"1,73m",15921,,"Aug 24, 2012",€3.00m,Matt Jarvis,['England'],West-Ham-United,Left Winger,2015-2016,Wolverhampton Wanderers,
19,FK Haugesund,"Apr 17, 1997",right,"1,89m",234807,,,€100k,Martin Samuelsen,['Norway'],West-Ham-United,Left Winger,2015-2016,,
19,Glentoran FC,"Oct 1, 1996",right,"1,72m",345961,,"Jul 1, 2015",,Djair Parfitt,"['Bermuda', 'England']",West-Ham-United,Left Winger,2015-2016,: Ablöse -,
25,Luton Town,"Dec 12, 1990",right,"1,77m",59866,,"Sep 1, 2015",€7.50m,Victor Moses,"['Nigeria', 'England']",West-Ham-United,Right Winger,2015-2016,Chelsea FC,
26,Sport Club Internacional,"Nov 4, 1989",right,"1,78m",139503,,"Jul 17, 2014",€11.00m,Enner Valencia,['Ecuador'],West-Ham-United,Centre-Forward,2015-2016,: Ablöse €15.00m,
27,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€10.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2015-2016,: Ablöse €17.50m,
26,Retired,"Dec 24, 1989",right,"1,83m",120610,,"Aug 14, 2014",€10.00m,Diafra Sakho,"['Senegal', 'France']",West-Ham-United,Centre-Forward,2015-2016,: Ablöse €5.00m,
29,Retired,"May 10, 1987",right,"1,82m",120630,,"Jan 31, 2016",€10.00m,Emmanuel Emenike,['Nigeria'],West-Ham-United,Centre-Forward,2015-2016,Fenerbahce,
26,West Ham United,"Mar 28, 1990",right,"1,80m",104124,,"Sep 1, 2015",€7.00m,Michail Antonio,"['Jamaica', 'England']",West-Ham-United,Centre-Forward,2015-2016,: Ablöse €9.50m,
29,Without Club,"Mar 18, 1987",right,"1,75m",26456,,"Jul 1, 2014",€2.50m,Mauro Zárate,"['Argentina', 'Chile']",West-Ham-United,Centre-Forward,2015-2016,: Ablöse ?,
28,Without Club,"Sep 3, 1987",left,"1,85m",46831,,"Jul 18, 2012",€2.00m,Modibo Maïga,['Mali'],West-Ham-United,Centre-Forward,2015-2016,: Ablöse €6.00m,
30,Retired,"Aug 27, 1985",both,"1,88m",25742,,"Sep 1, 2015",€1.20m,Nikica Jelavic,['Croatia'],West-Ham-United,Centre-Forward,2015-2016,: Ablöse €4.10m,
19,Without Club,"Nov 10, 1996",right,"1,85m",242603,,,,Jordan Brown,"['Barbados', 'England']",West-Ham-United,Centre-Forward,2015-2016,,
30,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€8.00m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2016-2017,Real Betis Balompié,
30,Retired,"May 12, 1987",right,"1,87m",51321,,"Jan 15, 2020",€2.50m,Darren Randolph,"['Ireland', 'United States']",West-Ham-United,Goalkeeper,2016-2017,Middlesbrough FC,
24,Without Club,"Dec 19, 1992",right,"1,97m",111428,,"Jul 23, 2012",€500k,Raphael Spiegel,['Switzerland'],West-Ham-United,Goalkeeper,2016-2017,: Ablöse €400k,
28,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€10.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2016-2017,FC Midtjylland,
29,Watford FC,"May 23, 1988",left,"1,91m",48002,,"Jul 10, 2015",€9.00m,Angelo Ogbonna,"['Italy', 'Nigeria']",West-Ham-United,Centre-Back,2016-2017,: Ablöse €11.00m,
33,Casa Pia AC,"Dec 22, 1983",right,"1,91m",33829,,"Jan 20, 2017",€7.00m,José Fonte,['Portugal'],West-Ham-United,Centre-Back,2016-2017,Southampton FC,
18,FC Augsburg,"Dec 16, 1998",right,"1,90m",314295,,"Jul 1, 2015",€5.00m,Reece Oxford,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2016-2017,: Ablöse -,Fitness - Return unknown
33,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€2.00m,James Collins,['Wales'],West-Ham-United,Centre-Back,2016-2017,: Ablöse €3.20m,
20,Luton Town,"Sep 2, 1996",right,"1,89m",264220,,"Oct 1, 2014",€1.00m,Reece Burke,['England'],West-Ham-United,Centre-Back,2016-2017,: Ablöse -,
24,Without Club,"Apr 20, 1993",right,"1,88m",157907,,"Jan 3, 2015",€400k,Doneil Henry,"['Canada', 'Jamaica']",West-Ham-United,Centre-Back,2016-2017,: Ablöse €1.90m,
27,West Ham United,"Dec 15, 1989",left,"1,70m",92571,,"Jul 3, 2014",€12.00m,Aaron Cresswell,['England'],West-Ham-United,Left-Back,2016-2017,Ipswich Town,
23,Besiktas JK,"Nov 7, 1993",left,"1,79m",181380,,"Aug 8, 2016",€7.00m,Arthur Masuaku,"['DR Congo', 'France']",West-Ham-United,Left-Back,2016-2017,: Ablöse €7.10m,
22,Hamilton Academical FC,"Jan 8, 1995",left,"1,78m",186269,,"Jul 1, 2015",€750k,Stephen Hendrie,['Scotland'],West-Ham-United,Left-Back,2016-2017,Hamilton Academical FC,
21,Ebbsfleet United,"May 20, 1996",left,"1,78m",242652,,,€100k,Lewis Page,['England'],West-Ham-United,Left-Back,2016-2017,,
23,Leeds United,"Sep 16, 1993",right,"1,83m",236953,,"Jan 20, 2016",€4.50m,Sam Byram,['England'],West-Ham-United,Right-Back,2016-2017,Leeds United,
34,Retired,"Jan 17, 1983",right,"1,84m",28260,,"Aug 31, 2016",€1.50m,Álvaro Arbeloa,['Spain'],West-Ham-United,Right-Back,2016-2017,Real Madrid,
23,Retired,"Feb 4, 1994",right,"1,82m",258311,,"Jul 1, 2015",€50k,Sam Westley,['England'],West-Ham-United,Right-Back,2016-2017,: Ablöse -,
20,Retired,"Feb 8, 1997",right,"1,80m",345960,,,,Alex Pike,['England'],West-Ham-United,Right-Back,2016-2017,,
27,Without Club,"Dec 26, 1989",right,"1,77m",57162,,"Jul 1, 2016",€12.00m,Sofiane Feghouli,"['Algeria', 'France']",West-Ham-United,Defensive Midfield,2016-2017,Valencia CF,
27,Without Club,"Dec 21, 1989",right,"1,89m",66934,,"Jul 1, 2014",€12.00m,Cheikhou Kouyaté,"['Senegal', 'Belgium']",West-Ham-United,Defensive Midfield,2016-2017,: Ablöse €7.50m,
27,Retired,"Jun 21, 1990",right,"1,88m",42234,,"Jul 1, 2016",€5.00m,Håvard Nordtveit,['Norway'],West-Ham-United,Defensive Midfield,2016-2017,Borussia Mönchengladbach,
21,Stade Brestois 29,"Apr 15, 1996",right,"1,87m",247555,,"Aug 25, 2016",€5.00m,Edimilson Fernandes,"['Switzerland', 'Portugal']",West-Ham-United,Defensive Midfield,2016-2017,: Ablöse €6.40m,
21,Burnley FC,"Apr 7, 1996",right,"1,75m",242606,,"Jul 1, 2015",€500k,Josh Cullen,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2016-2017,: Ablöse -,
18,Arsenal FC,"Jan 14, 1999",right,"1,88m",357662,,"Jul 1, 2017",,Declan Rice,"['England', 'Ireland']",West-Ham-United,Defensive Midfield,2016-2017,West Ham United U21,
25,US Sassuolo,"Mar 27, 1992",right,"1,86m",101213,,"Jul 1, 2015",€9.00m,Pedro Obiang,"['Equatorial Guinea', 'Spain']",West-Ham-United,Central Midfield,2016-2017,UC Sampdoria,
30,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2016-2017,: Ablöse -,
21,Without Club,"Sep 22, 1995",left,"1,80m",242644,,"Jul 1, 2014",,Moses Makasi,"['England', 'DR Congo']",West-Ham-United,Central Midfield,2016-2017,: Ablöse -,
17,Pafos FC,"Nov 18, 1999",right,"1,73m",391719,,,,Domingos Quina,"['Portugal', 'Guinea-Bissau']",West-Ham-United,Central Midfield,2016-2017,,
30,Clube de Regatas Vasco da Gama,"Mar 29, 1987",right,"1,75m",37647,,"Jul 1, 2015",€26.00m,Dimitri Payet,"['France', 'Réunion']",West-Ham-United,Attacking Midfield,2016-2017,Olympique Marseille,muscular problems - Return unknown
24,CA River Plate,"Feb 15, 1993",right,"1,70m",135853,,"Jul 1, 2016",€15.00m,Manuel Lanzini,"['Argentina', 'Italy']",West-Ham-United,Attacking Midfield,2016-2017,Al-Jazira Club,
19,Without Club,"Dec 18, 1997",right,"1,78m",391470,,,€250k,Marcus Browne,['England'],West-Ham-United,Attacking Midfield,2016-2017,,
18,Stevenage FC,"Jan 11, 1999",left,"1,68m",396857,,,,Dan Kemp,['England'],West-Ham-United,Attacking Midfield,2016-2017,,
27,Le Havre AC,"Dec 17, 1989",left,"1,75m",45403,,"Aug 8, 2016",€18.00m,André Ayew,"['Ghana', 'France']",West-Ham-United,Left Winger,2016-2017,: Ablöse €24.10m,
19,Without Club,"Jun 19, 1998",right,"1,76m",337321,,,,Nathan Holland,"['England', 'Barbados']",West-Ham-United,Left Winger,2016-2017,,
25,Without Club,"Jan 20, 1992",left,"1,76m",82130,,"Jul 11, 2016",€12.00m,Gökhan Töre,"['Türkiye', 'Germany']",West-Ham-United,Right Winger,2016-2017,Besiktas JK,
29,Retired,"Sep 7, 1987",left,"1,82m",22614,,"Jan 27, 2017",€8.00m,Robert Snodgrass,['Scotland'],West-Ham-United,Right Winger,2016-2017,: Ablöse €12.00m,
19,West Bromwich Albion,"Apr 19, 1998",left,"1,80m",342048,,"Jul 1, 2018",,Grady Diangana,"['DR Congo', 'England']",West-Ham-United,Right Winger,2016-2017,West Ham United U21,
27,West Ham United,"Mar 28, 1990",right,"1,80m",104124,,"Sep 1, 2015",€18.00m,Michail Antonio,"['Jamaica', 'England']",West-Ham-United,Centre-Forward,2016-2017,: Ablöse €9.50m,
26,Without Club,"Jun 25, 1991",left,"1,86m",96828,,"Aug 28, 2016",€15.00m,Simone Zaza,['Italy'],West-Ham-United,Centre-Forward,2016-2017,: Ablöse €5.00m,
27,Sport Club Internacional,"Nov 4, 1989",right,"1,78m",139503,,"Jul 17, 2014",€10.00m,Enner Valencia,['Ecuador'],West-Ham-United,Centre-Forward,2016-2017,: Ablöse €15.00m,
28,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€10.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2016-2017,: Ablöse €17.50m,
27,Retired,"Dec 24, 1989",right,"1,83m",120610,,"Aug 14, 2014",€10.00m,Diafra Sakho,"['Senegal', 'France']",West-Ham-United,Centre-Forward,2016-2017,: Ablöse €5.00m,
23,São Paulo Futebol Clube,"Sep 23, 1993",right,"1,81m",284727,,"Aug 11, 2016",€8.00m,Jonathan Calleri,"['Argentina', 'Italy']",West-Ham-United,Centre-Forward,2016-2017,Club Deportivo Maldonado,
21,Blackpool FC,"Oct 2, 1995",right,"1,85m",289846,,"Jul 12, 2016",€1.00m,Ashley Fletcher,['England'],West-Ham-United,Centre-Forward,2016-2017,Manchester United U23,
31,Retired,"Apr 19, 1987",right,"1,96m",40204,,"Jul 18, 2017",€10.00m,Joe Hart,['England'],West-Ham-United,Goalkeeper,2017-2018,Manchester City,
31,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€5.00m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2017-2018,Real Betis Balompié,
19,FC Copenhagen,"Nov 21, 1998",left,"1,88m",431422,"Returned after loan spell with Vejle Boldklub; date: Jun 30, 2024; fee: End of loan","Jul 1, 2022",,Nathan Trott,"['England', 'Bermuda']",West-Ham-United,Goalkeeper,2017-2018,West Ham United U21,
30,Watford FC,"May 23, 1988",left,"1,91m",48002,,"Jul 10, 2015",€9.00m,Angelo Ogbonna,"['Italy', 'Nigeria']",West-Ham-United,Centre-Back,2017-2018,: Ablöse €11.00m,
29,Retired,"Jul 3, 1988",right,"1,91m",37526,,"Aug 5, 2010",€7.00m,Winston Reid,"['New Zealand', 'Denmark']",West-Ham-United,Centre-Back,2017-2018,FC Midtjylland,
19,FC Augsburg,"Dec 16, 1998",right,"1,90m",314295,,"Jul 1, 2015",€5.00m,Reece Oxford,"['England', 'Jamaica']",West-Ham-United,Centre-Back,2017-2018,: Ablöse -,Fitness - Return unknown
34,Casa Pia AC,"Dec 22, 1983",right,"1,91m",33829,,"Jan 20, 2017",€2.00m,José Fonte,['Portugal'],West-Ham-United,Centre-Back,2017-2018,Southampton FC,
21,Luton Town,"Sep 2, 1996",right,"1,89m",264220,,"Oct 1, 2014",€1.00m,Reece Burke,['England'],West-Ham-United,Centre-Back,2017-2018,: Ablöse -,
34,Retired,"Aug 23, 1983",right,"1,88m",12691,,"Aug 1, 2012",€1.00m,James Collins,['Wales'],West-Ham-United,Centre-Back,2017-2018,: Ablöse €3.20m,
20,The New Saints,"Nov 1, 1997",right,"1,87m",339789,,,€100k,Josh Pask,['England'],West-Ham-United,Centre-Back,2017-2018,,
28,West Ham United,"Dec 15, 1989",left,"1,70m",92571,,"Jul 3, 2014",€12.00m,Aaron Cresswell,['England'],West-Ham-United,Left-Back,2017-2018,Ipswich Town,
24,Besiktas JK,"Nov 7, 1993",left,"1,79m",181380,,"Aug 8, 2016",€7.00m,Arthur Masuaku,"['DR Congo', 'France']",West-Ham-United,Left-Back,2017-2018,: Ablöse €7.10m,
37,Retired,"May 15, 1981",left,"1,74m",5285,,"Feb 7, 2018",€1.00m,Patrice Evra,"['France', 'Senegal']",West-Ham-United,Left-Back,2017-2018,Without Club,
18,Without Club,"Jul 18, 1999",,"1,72m",332338,,,,Vashon Neufville,['England'],West-Ham-United,Left-Back,2017-2018,,
33,Retired,"Jan 16, 1985",right,"1,76m",20007,,"Jul 1, 2017",€5.00m,Pablo Zabaleta,"['Argentina', 'Spain']",West-Ham-United,Right-Back,2017-2018,Manchester City,
24,Leeds United,"Sep 16, 1993",right,"1,83m",236953,,"Jan 20, 2016",€4.00m,Sam Byram,['England'],West-Ham-United,Right-Back,2017-2018,Leeds United,
18,Ipswich Town,"Jan 24, 2000",right,"1,84m",468002,,"Jul 1, 2020",,Ben Johnson,['England'],West-Ham-United,Right-Back,2017-2018,West Ham United U21,
28,Without Club,"Dec 21, 1989",right,"1,89m",66934,,"Jul 1, 2014",€12.00m,Cheikhou Kouyaté,"['Senegal', 'Belgium']",West-Ham-United,Defensive Midfield,2017-2018,: Ablöse €7.50m,
19,Arsenal FC,"Jan 14, 1999",right,"1,88m",357662,,"Jul 1, 2017",€10.00m,Declan Rice,"['England', 'Ireland']",West-Ham-United,Defensive Midfield,2017-2018,West Ham United U21,
22,Stade Brestois 29,"Apr 15, 1996",right,"1,87m",247555,,"Aug 25, 2016",€5.00m,Edimilson Fernandes,"['Switzerland', 'Portugal']",West-Ham-United,Defensive Midfield,2017-2018,: Ablöse €6.40m,
22,Burnley FC,"Apr 7, 1996",right,"1,75m",242606,,"Jul 1, 2015",€1.00m,Josh Cullen,"['Ireland', 'England']",West-Ham-United,Defensive Midfield,2017-2018,: Ablöse -,
25,Besiktas JK,"Jan 19, 1993",right,"1,79m",149729,,"Jan 26, 2018",€25.00m,João Mário,"['Portugal', 'Angola']",West-Ham-United,Central Midfield,2017-2018,: Ablöse €1.20m,
26,US Sassuolo,"Mar 27, 1992",right,"1,86m",101213,,"Jul 1, 2015",€8.00m,Pedro Obiang,"['Equatorial Guinea', 'Spain']",West-Ham-United,Central Midfield,2017-2018,UC Sampdoria,
31,Retired,"May 8, 1987",right,"1,80m",31835,,"Jan 1, 2005",€7.00m,Mark Noble,"['England', 'Ireland']",West-Ham-United,Central Midfield,2017-2018,: Ablöse -,
22,Without Club,"Sep 22, 1995",left,"1,80m",242644,,"Jul 1, 2014",,Moses Makasi,"['England', 'DR Congo']",West-Ham-United,Central Midfield,2017-2018,: Ablöse -,
18,Pafos FC,"Nov 18, 1999",right,"1,73m",391719,,,,Domingos Quina,"['Portugal', 'Guinea-Bissau']",West-Ham-United,Central Midfield,2017-2018,,
25,CA River Plate,"Feb 15, 1993",right,"1,70m",135853,,"Jul 1, 2016",€20.00m,Manuel Lanzini,"['Argentina', 'Italy']",West-Ham-United,Attacking Midfield,2017-2018,Al-Jazira Club,
20,Without Club,"Dec 18, 1997",right,"1,78m",391470,,,€250k,Marcus Browne,['England'],West-Ham-United,Attacking Midfield,2017-2018,,
28,Le Havre AC,"Dec 17, 1989",left,"1,75m",45403,,"Aug 8, 2016",€15.00m,André Ayew,"['Ghana', 'France']",West-Ham-United,Left Winger,2017-2018,: Ablöse €24.10m,
19,Malmö FF,"May 4, 1999",right,"1,74m",349300,,"Aug 7, 2017",€1.50m,Sead Haksabanovic,"['Montenegro', 'Sweden']",West-Ham-United,Left Winger,2017-2018,Halmstads BK,"Groin problems - Return expected on Dec 31, 2024"
21,FK Haugesund,"Apr 17, 1997",right,"1,89m",234807,,,€250k,Martin Samuelsen,['Norway'],West-Ham-United,Left Winger,2017-2018,,
20,Without Club,"Jun 19, 1998",right,"1,76m",337321,,,,Nathan Holland,"['England', 'Barbados']",West-Ham-United,Left Winger,2017-2018,,
30,Retired,"Sep 7, 1987",left,"1,82m",22614,,"Jan 27, 2017",€7.00m,Robert Snodgrass,['Scotland'],West-Ham-United,Right Winger,2017-2018,: Ablöse €12.00m,
20,West Bromwich Albion,"Apr 19, 1998",left,"1,80m",342048,,"Jul 1, 2018",,Grady Diangana,"['DR Congo', 'England']",West-Ham-United,Right Winger,2017-2018,West Ham United U21,
29,Inter Milan,"Apr 19, 1989",both,"1,90m",41384,,"Jul 22, 2017",€25.00m,Marko Arnautovic,"['Austria', 'Serbia']",West-Ham-United,Centre-Forward,2017-2018,Stoke City,
30,Deportivo Guadalajara,"Jun 1, 1988",right,"1,75m",50935,,"Jul 24, 2017",€15.00m,Chicharito,['Mexico'],West-Ham-United,Centre-Forward,2017-2018,Bayer 04 Leverkusen,
28,West Ham United,"Mar 28, 1990",right,"1,80m",104124,,"Sep 1, 2015",€15.00m,Michail Antonio,"['Jamaica', 'England']",West-Ham-United,Centre-Forward,2017-2018,: Ablöse €9.50m,
29,FC Girondins Bordeaux,"Jan 6, 1989",left,"1,94m",48066,,"Jul 1, 2013",€10.00m,Andy Carroll,['England'],West-Ham-United,Centre-Forward,2017-2018,: Ablöse €17.50m,
26,Rotherham United,"Jun 4, 1992",right,"1,83m",291544,,"Jan 31, 2018",€8.00m,Jordan Hugill,['England'],West-Ham-United,Centre-Forward,2017-2018,Preston North End,
28,Retired,"Dec 24, 1989",right,"1,83m",120610,,"Aug 14, 2014",€5.00m,Diafra Sakho,"['Senegal', 'France']",West-Ham-United,Centre-Forward,2017-2018,: Ablöse €5.00m,
21,Deportivo Alavés,"Jun 30, 1997",right,"1,87m",302371,,,€1.50m,Toni Martínez,['Spain'],West-Ham-United,Centre-Forward,2017-2018,,
34,West Ham United,"Apr 18, 1985",right,"1,90m",29692,,"Jul 1, 2018",€5.00m,Lukasz Fabianski,['Poland'],West-Ham-United,Goalkeeper,2018-2019,: Ablöse €8.00m,
32,Real Betis Balompié,"Jan 3, 1987",right,"1,90m",71271,,"Jul 1, 2013",€3.50m,Adrián,['Spain'],West-Ham-United,Goalkeeper,2018-2019,Real Betis Balompié,
22,Fulham FC,"Jan 9, 1997",right,"1,94m",272622,,"Jul 1, 2018",€35.00m,Issa Diop,"['France', 'Senegal']",West-Ham-United,Centre-Back,2018-2019,FC Toulouse,
