age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
31,Retired,"Feb 14, 1983",right,"1,76m",26764,"Jul 12, 2007",€12.00m,Bacary Sagna,"['France', 'Senegal']",Arsenal-FC,Right-Back,2013-2014,AJ Auxerre,
22,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€6.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2013-2014,Charlton Athletic,
19,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€500k,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2013-2014,Arsenal FC U21,
30,Retired,"Mar 7, 1984",right,"1,78m",17396,"Aug 29, 2013",€9.00m,Mathieu Flamini,['France'],Arsenal-FC,Defensive Midfield,2013-2014,AC Milan,
23,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€3.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2013-2014,Arsenal FC Reserves,
22,Retired,"Jan 10, 1992",right,"1,75m",93056,"Jul 1, 2011",€1.50m,Emmanuel Frimpong,"['Ghana', 'England']",Arsenal-FC,Defensive Midfield,2013-2014,Arsenal FC Reserves,
21,Beijing Guoan,"May 24, 1993",right,"1,71m",122721,"Jul 1, 2011",€300k,Nico Yennaris,"['China', 'England']",Arsenal-FC,Defensive Midfield,2013-2014,Arsenal FC U18,
19,Newcastle United,"Mar 22, 1995",right,"1,87m",206225,,,Isaac Hayden,"['England', 'Jamaica']",Arsenal-FC,Defensive Midfield,2013-2014,,
17,NK Lokomotiva Zagreb,"Jan 26, 1997",right,"1,80m",228370,,,Gedion Zelalem,"['United States', 'Germany']",Arsenal-FC,Defensive Midfield,2013-2014,,
22,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€33.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2013-2014,Arsenal FC U18,
29,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€30.00m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2013-2014,Málaga CF,
23,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€20.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2013-2014,: Ablöse €6.40m,Hamstring injury - Return unknown
20,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€17.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2013-2014,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
32,Retired,"Mar 26, 1982",right,"1,77m",7451,"Aug 31, 2011",€8.00m,Mikel Arteta,['Spain'],Arsenal-FC,Central Midfield,2013-2014,: Ablöse €12.00m,
31,Retired,"Aug 24, 1982",left,"1,85m",3730,"Jan 31, 2014",€2.50m,Kim Källström,['Sweden'],Arsenal-FC,Central Midfield,2013-2014,: Ablöse €750k,
28,Retired,"May 11, 1986",right,"1,91m",26763,"Jan 13, 2006",€2.00m,Abou Diaby,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Central Midfield,2013-2014,AJ Auxerre,
21,Rot-Weiss Essen,"Jan 18, 1993",right,"1,77m",86643,"Jan 31, 2012",€300k,Thomas Eisfeld,['Germany'],Arsenal-FC,Central Midfield,2013-2014,Borussia Dortmund U19,
19,FC Midtjylland,"Jun 30, 1995",right,"1,80m",193592,"Jul 1, 2013",,Kristoffer Olsson,['Sweden'],Arsenal-FC,Central Midfield,2013-2014,Arsenal FC U18,Head injury - Return unknown
25,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€50.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2013-2014,Real Madrid,
33,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€2.00m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2013-2014,Borussia Dortmund,
18,Bayern Munich,"Jul 14, 1995",right,"1,76m",159471,"Jul 1, 2013",€4.00m,Serge Gnabry,"['Germany', ""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2013-2014,Arsenal FC U18,
18,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2013-2014,Arsenal FC U21,
25,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€28.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2013-2014,Southampton FC,
22,Atlético Clube Goianiense,"Jun 26, 1992",left,"1,78m",131248,"Aug 12, 2011",€5.00m,Joel Campbell,['Costa Rica'],Arsenal-FC,Right Winger,2013-2014,Deportivo Saprissa,
21,Yokohama F. Marinos,"Dec 14, 1992",right,"1,81m",129688,"Jan 30, 2011",€2.00m,Ryo Miyaichi,['Japan'],Arsenal-FC,Right Winger,2013-2014,Chukyo High School,
21,Sport Club do Recife,"Jan 6, 1993",right,"1,70m",121990,"Jan 7, 2011",€400k,Wellington Silva,"['Brazil', 'Spain']",Arsenal-FC,Right Winger,2013-2014,Fluminense Football Club,
29,Górnik Zabrze,"Jun 4, 1985",left,"1,82m",15185,"Jul 1, 2012",€23.00m,Lukas Podolski,"['Germany', 'Poland']",Arsenal-FC,Centre-Forward,2013-2014,1.FC Köln,
27,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€20.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2013-2014,: Ablöse €12.00m,
26,Retired,"Jan 16, 1988",,,34557,"Jul 1, 2007",€4.00m,Nicklas Bendtner,['Denmark'],Arsenal-FC,Centre-Forward,2013-2014,Arsenal FC Reserves,
21,Qingdao Red Lions,"Jan 27, 1993",right,"1,94m",127194,"Jul 1, 2013",€2.00m,Yaya Sanogo,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Forward,2013-2014,AJ Auxerre,
28,Ulsan HD FC,"Jul 10, 1985",right,"1,82m",30982,"Aug 30, 2011",€1.00m,Chu-young Park,"['Korea, South']",Arsenal-FC,Centre-Forward,2013-2014,: Ablöse €6.50m,"No eligibility - until Dec 31, 2024 - AFC Champions League Elite - 6 matchdays"
18,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",€250k,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2013-2014,Arsenal FC U21,
25,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€14.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2014-2015,Arsenal FC U18,
26,Atlético Nacional,"Aug 31, 1988",right,"1,83m",73396,"Jul 27, 2014",€7.00m,David Ospina,"['Colombia', 'France']",Arsenal-FC,Goalkeeper,2014-2015,OGC Nice,
22,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",€1.00m,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2014-2015,Arsenal FC U21,
20,Colchester United,"Sep 9, 1994",right,"2,01m",220491,"Jul 1, 2015",,Matt Macey,['England'],Arsenal-FC,Goalkeeper,2014-2015,Arsenal FC U21,
18,Retired,"Mar 6, 1997",,"1,96m",258920,,,Ryan Huddart,['England'],Arsenal-FC,Goalkeeper,2014-2015,,
30,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€19.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2014-2015,SV Werder Bremen,
29,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€19.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2014-2015,FC Lorient,
24,Besiktas JK,"Nov 26, 1990",right,"1,85m",149498,"Jan 28, 2015",€12.00m,Gabriel Paulista,"['Brazil', 'Spain']",Arsenal-FC,Centre-Back,2014-2015,Villarreal CF,
20,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,"Jul 28, 2014",€12.00m,Calum Chambers,['England'],Arsenal-FC,Centre-Back,2014-2015,Southampton FC,
22,Granada CF,"Sep 28, 1992",left,"1,89m",70245,"Jul 1, 2011",€1.00m,Ignasi Miquel,['Spain'],Arsenal-FC,Centre-Back,2014-2015,Arsenal FC Reserves,
21,West Bromwich Albion,"Nov 9, 1993",right,"1,93m",251912,"Sep 23, 2013",,Semi Ajayi,"['Nigeria', 'England']",Arsenal-FC,Centre-Back,2014-2015,Charlton Athletic,
18,Retired,"Jan 23, 1997",right,"1,93m",285847,,,Stefan O'Connor,['England'],Arsenal-FC,Centre-Back,2014-2015,,
25,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€14.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2014-2015,Arsenal FC U18,
29,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€10.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2014-2015,Málaga CF,
29,Retired,"Jul 28, 1985",right,"1,77m",27306,"Jul 17, 2014",€13.00m,Mathieu Debuchy,['France'],Arsenal-FC,Right-Back,2014-2015,Newcastle United,
23,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€7.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2014-2015,Charlton Athletic,
20,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€1.50m,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2014-2015,Arsenal FC U21,
17,Olympique Lyon,"Aug 29, 1997",right,"1,80m",285845,"Jul 1, 2017",€250k,Ainsley Maitland-Niles,"['England', 'Jamaica']",Arsenal-FC,Right-Back,2014-2015,Arsenal FC U23,
31,Retired,"Mar 7, 1984",right,"1,78m",17396,"Aug 29, 2013",€6.00m,Mathieu Flamini,['France'],Arsenal-FC,Defensive Midfield,2014-2015,AC Milan,
24,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€4.50m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2014-2015,Arsenal FC Reserves,
18,NK Lokomotiva Zagreb,"Jan 26, 1997",right,"1,80m",228370,,€250k,Gedion Zelalem,"['United States', 'Germany']",Arsenal-FC,Defensive Midfield,2014-2015,,
20,Newcastle United,"Mar 22, 1995",right,"1,87m",206225,,,Isaac Hayden,"['England', 'Jamaica']",Arsenal-FC,Defensive Midfield,2014-2015,,
30,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€26.00m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2014-2015,Málaga CF,
23,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€25.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2014-2015,Arsenal FC U18,
24,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€25.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2014-2015,: Ablöse €6.40m,Hamstring injury - Return unknown
21,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€18.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2014-2015,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
33,Retired,"Mar 26, 1982",right,"1,77m",7451,"Aug 31, 2011",€4.00m,Mikel Arteta,['Spain'],Arsenal-FC,Central Midfield,2014-2015,: Ablöse €12.00m,
29,Retired,"May 11, 1986",right,"1,91m",26763,"Jan 13, 2006",€750k,Abou Diaby,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Central Midfield,2014-2015,AJ Auxerre,
19,Stade Rennais FC,"Oct 28, 1995",right,"1,78m",242632,,,Glen Kamara,"['Finland', 'Sierra Leone']",Arsenal-FC,Central Midfield,2014-2015,,
26,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€40.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2014-2015,Real Madrid,
34,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€2.00m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2014-2015,Borussia Dortmund,
19,Bayern Munich,"Jul 14, 1995",right,"1,76m",159471,"Jul 1, 2013",€4.00m,Serge Gnabry,"['Germany', ""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2014-2015,Arsenal FC U18,
19,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2014-2015,Arsenal FC U21,
26,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€28.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2014-2015,Southampton FC,
23,Atlético Clube Goianiense,"Jun 26, 1992",left,"1,78m",131248,"Aug 12, 2011",€6.00m,Joel Campbell,['Costa Rica'],Arsenal-FC,Right Winger,2014-2015,Deportivo Saprissa,
22,Sport Club do Recife,"Jan 6, 1993",right,"1,70m",121990,"Jan 7, 2011",€1.50m,Wellington Silva,"['Brazil', 'Spain']",Arsenal-FC,Right Winger,2014-2015,Fluminense Football Club,
26,Udinese Calcio,"Dec 19, 1988",right,"1,69m",40433,"Jul 10, 2014",€45.00m,Alexis Sánchez,['Chile'],Arsenal-FC,Centre-Forward,2014-2015,FC Barcelona,"Calf problems - Return expected on Dec 2, 2024"
28,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€20.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2014-2015,: Ablöse €12.00m,
24,Brighton & Hove Albion,"Nov 26, 1990",right,"1,85m",67063,"Sep 1, 2014",€18.00m,Danny Welbeck,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2014-2015,Manchester United,
30,Górnik Zabrze,"Jun 4, 1985",left,"1,82m",15185,"Jul 1, 2012",€7.50m,Lukas Podolski,"['Germany', 'Poland']",Arsenal-FC,Centre-Forward,2014-2015,1.FC Köln,
22,Qingdao Red Lions,"Jan 27, 1993",right,"1,94m",127194,"Jul 1, 2013",€1.50m,Yaya Sanogo,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Forward,2014-2015,AJ Auxerre,
19,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",€1.00m,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2014-2015,Arsenal FC U21,
34,Retired,"May 20, 1982",left,"1,96m",5658,"Jul 1, 2015",€12.00m,Petr Cech,['Czech Republic'],Arsenal-FC,Goalkeeper,2015-2016,Chelsea FC,
27,Atlético Nacional,"Aug 31, 1988",right,"1,83m",73396,"Jul 27, 2014",€8.00m,David Ospina,"['Colombia', 'France']",Arsenal-FC,Goalkeeper,2015-2016,OGC Nice,
23,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",€1.50m,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2015-2016,Arsenal FC U21,
21,Colchester United,"Sep 9, 1994",right,"2,01m",220491,"Jul 1, 2015",€500k,Matt Macey,['England'],Arsenal-FC,Goalkeeper,2015-2016,Arsenal FC U21,
30,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€22.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2015-2016,FC Lorient,
31,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€13.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2015-2016,SV Werder Bremen,
25,Besiktas JK,"Nov 26, 1990",right,"1,85m",149498,"Jan 28, 2015",€12.00m,Gabriel Paulista,"['Brazil', 'Spain']",Arsenal-FC,Centre-Back,2015-2016,Villarreal CF,
21,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,"Jul 28, 2014",€12.00m,Calum Chambers,['England'],Arsenal-FC,Centre-Back,2015-2016,Southampton FC,
18,Birmingham City,"Jan 4, 1998",right,"1,92m",287247,"Jan 21, 2015",€1.50m,Krystian Bielik,['Poland'],Arsenal-FC,Centre-Back,2015-2016,Legia Warszawa,
30,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€15.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2015-2016,Málaga CF,
26,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€13.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2015-2016,Arsenal FC U18,
21,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€18.00m,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2015-2016,Arsenal FC U21,
24,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€9.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2015-2016,Charlton Athletic,
30,Retired,"Jul 28, 1985",right,"1,77m",27306,"Jul 17, 2014",€7.50m,Mathieu Debuchy,['France'],Arsenal-FC,Right-Back,2015-2016,Newcastle United,
25,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€12.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2015-2016,Arsenal FC Reserves,
23,Al-Jazira Club,"Jul 11, 1992",right,"1,79m",160438,"Jan 14, 2016",€6.00m,Mohamed Elneny,['Egypt'],Arsenal-FC,Defensive Midfield,2015-2016,: Ablöse €12.50m,
32,Retired,"Mar 7, 1984",right,"1,78m",17396,"Aug 29, 2013",€4.00m,Mathieu Flamini,['France'],Arsenal-FC,Defensive Midfield,2015-2016,AC Milan,
21,Newcastle United,"Mar 22, 1995",right,"1,87m",206225,,€500k,Isaac Hayden,"['England', 'Jamaica']",Arsenal-FC,Defensive Midfield,2015-2016,,
18,AC Milan,"Dec 1, 1997",left,"1,75m",351816,,€100k,Ismaël Bennacer,"['Algeria', 'France']",Arsenal-FC,Defensive Midfield,2015-2016,,"Calf muscle tear - Return expected on Jan 16, 2025"
18,Coventry City,"Feb 5, 1998",right,"1,85m",314384,,,Ben Sheaf,['England'],Arsenal-FC,Defensive Midfield,2015-2016,,
25,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€30.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2015-2016,: Ablöse €6.40m,Hamstring injury - Return unknown
31,Real Oviedo,"Dec 13, 1984",both,"1,68m",15799,"Aug 7, 2012",€24.00m,Santi Cazorla,['Spain'],Arsenal-FC,Central Midfield,2015-2016,Málaga CF,
24,Retired,"Jan 1, 1992",left,"1,72m",74223,"Jul 1, 2008",€23.00m,Jack Wilshere,['England'],Arsenal-FC,Central Midfield,2015-2016,Arsenal FC U18,
22,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€20.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2015-2016,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
34,Retired,"Mar 26, 1982",right,"1,77m",7451,"Aug 31, 2011",€2.00m,Mikel Arteta,['Spain'],Arsenal-FC,Central Midfield,2015-2016,: Ablöse €12.00m,
20,Stade Rennais FC,"Oct 28, 1995",right,"1,78m",242632,,,Glen Kamara,"['Finland', 'Sierra Leone']",Arsenal-FC,Central Midfield,2015-2016,,
27,Retired,"Oct 15, 1988",left,"1,80m",35664,"Sep 2, 2013",€50.00m,Mesut Özil,['Germany'],Arsenal-FC,Attacking Midfield,2015-2016,Real Madrid,
18,US Salernitana 1919,"Jan 17, 1998",right,"1,84m",326300,,€1.00m,Jeff Reine-Adélaïde,"['France', 'Martinique']",Arsenal-FC,Attacking Midfield,2015-2016,,
35,Retired,"Oct 4, 1980",both,"1,79m",132,"Jul 1, 2006",€1.00m,Tomas Rosicky,['Czech Republic'],Arsenal-FC,Attacking Midfield,2015-2016,Borussia Dortmund,
21,Mumbai City FC,"Feb 5, 1995",left,"1,84m",193593,,€750k,Jon Toral,"['Spain', 'England']",Arsenal-FC,Attacking Midfield,2015-2016,,
20,Bayern Munich,"Jul 14, 1995",right,"1,76m",159471,"Jul 1, 2013",€3.00m,Serge Gnabry,"['Germany', ""Cote d'Ivoire""]",Arsenal-FC,Left Winger,2015-2016,Arsenal FC U18,
20,Fulham FC,"May 3, 1996",right,"1,83m",242631,"Jul 1, 2015",€1.00m,Alex Iwobi,"['Nigeria', 'England']",Arsenal-FC,Left Winger,2015-2016,Arsenal FC U21,
18,Cardiff City,"Jan 31, 1998",right,"1,78m",314341,,,Chris Willock,"['England', 'Montserrat']",Arsenal-FC,Left Winger,2015-2016,,
27,Retired,"Mar 16, 1989",both,"1,75m",33713,"Jan 20, 2006",€25.00m,Theo Walcott,['England'],Arsenal-FC,Right Winger,2015-2016,Southampton FC,
24,Atlético Clube Goianiense,"Jun 26, 1992",left,"1,78m",131248,"Aug 12, 2011",€8.00m,Joel Campbell,['Costa Rica'],Arsenal-FC,Right Winger,2015-2016,Deportivo Saprissa,
23,Sport Club do Recife,"Jan 6, 1993",right,"1,70m",121990,"Jan 7, 2011",€2.00m,Wellington Silva,"['Brazil', 'Spain']",Arsenal-FC,Right Winger,2015-2016,Fluminense Football Club,
27,Udinese Calcio,"Dec 19, 1988",right,"1,69m",40433,"Jul 10, 2014",€55.00m,Alexis Sánchez,['Chile'],Arsenal-FC,Centre-Forward,2015-2016,FC Barcelona,"Calf problems - Return expected on Dec 2, 2024"
29,Los Angeles FC,"Sep 30, 1986",left,"1,92m",82442,"Jul 1, 2012",€25.00m,Olivier Giroud,['France'],Arsenal-FC,Centre-Forward,2015-2016,: Ablöse €12.00m,
25,Brighton & Hove Albion,"Nov 26, 1990",right,"1,85m",67063,"Sep 1, 2014",€17.00m,Danny Welbeck,"['England', 'Ghana']",Arsenal-FC,Centre-Forward,2015-2016,Manchester United,
23,Qingdao Red Lions,"Jan 27, 1993",right,"1,94m",127194,"Jul 1, 2013",€1.50m,Yaya Sanogo,"['France', ""Cote d'Ivoire""]",Arsenal-FC,Centre-Forward,2015-2016,AJ Auxerre,
20,Ajax Amsterdam,"Oct 9, 1995",right,"1,83m",197642,"Jul 1, 2015",€1.00m,Chuba Akpom,"['England', 'Nigeria']",Arsenal-FC,Centre-Forward,2015-2016,Arsenal FC U21,
27,FC Barcelona,"Apr 18, 1990",right,"1,95m",44058,"Jul 1, 2008",€17.00m,Wojciech Szczęsny,['Poland'],Arsenal-FC,Goalkeeper,2016-2017,Arsenal FC U18,
28,Atlético Nacional,"Aug 31, 1988",right,"1,83m",73396,"Jul 27, 2014",€7.00m,David Ospina,"['Colombia', 'France']",Arsenal-FC,Goalkeeper,2016-2017,OGC Nice,
35,Retired,"May 20, 1982",left,"1,96m",5658,"Jul 1, 2015",€7.00m,Petr Cech,['Czech Republic'],Arsenal-FC,Goalkeeper,2016-2017,Chelsea FC,
24,Aston Villa,"Sep 2, 1992",right,"1,95m",111873,"Jul 1, 2012",€1.00m,Emiliano Martínez,"['Argentina', 'Spain']",Arsenal-FC,Goalkeeper,2016-2017,Arsenal FC U21,
22,Colchester United,"Sep 9, 1994",right,"2,01m",220491,"Jul 1, 2015",€500k,Matt Macey,['England'],Arsenal-FC,Goalkeeper,2016-2017,Arsenal FC U21,
25,Retired,"Apr 17, 1992",right,"1,84m",88590,"Aug 30, 2016",€30.00m,Shkodran Mustafi,"['Germany', 'Albania']",Arsenal-FC,Centre-Back,2016-2017,Valencia CF,
31,Retired,"Sep 10, 1985",right,"1,86m",76277,"Jul 7, 2010",€22.00m,Laurent Koscielny,"['France', 'Poland']",Arsenal-FC,Centre-Back,2016-2017,FC Lorient,
22,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,"Jul 28, 2014",€14.00m,Calum Chambers,['England'],Arsenal-FC,Centre-Back,2016-2017,Southampton FC,
26,Besiktas JK,"Nov 26, 1990",right,"1,85m",149498,"Jan 28, 2015",€13.00m,Gabriel Paulista,"['Brazil', 'Spain']",Arsenal-FC,Centre-Back,2016-2017,Villarreal CF,
21,Crystal Palace,"Sep 20, 1995",right,"1,89m",253341,"Jul 22, 2016",€7.00m,Rob Holding,['England'],Arsenal-FC,Centre-Back,2016-2017,Bolton Wanderers,
32,Retired,"Sep 29, 1984",right,"2,00m",6710,"Aug 31, 2011",€6.00m,Per Mertesacker,['Germany'],Arsenal-FC,Centre-Back,2016-2017,SV Werder Bremen,
19,Birmingham City,"Jan 4, 1998",right,"1,92m",287247,"Jan 21, 2015",€2.00m,Krystian Bielik,['Poland'],Arsenal-FC,Centre-Back,2016-2017,Legia Warszawa,
31,Retired,"Feb 26, 1986",left,"1,79m",43003,"Jan 31, 2013",€13.00m,Nacho Monreal,['Spain'],Arsenal-FC,Left-Back,2016-2017,Málaga CF,
27,Retired,"Sep 26, 1989",left,"1,81m",44792,"Jul 1, 2007",€10.00m,Kieran Gibbs,['England'],Arsenal-FC,Left-Back,2016-2017,Arsenal FC U18,
19,Samsunspor,"Dec 9, 1997",left,"1,85m",340310,,,Marc Bola,"['England', 'DR Congo']",Arsenal-FC,Left-Back,2016-2017,,
22,Real Betis Balompié,"Mar 19, 1995",right,"1,78m",191217,"Jul 1, 2014",€30.00m,Héctor Bellerín,['Spain'],Arsenal-FC,Right-Back,2016-2017,Arsenal FC U21,
25,Bromley FC,"Feb 8, 1992",right,"1,85m",126321,"Jul 8, 2011",€5.00m,Carl Jenkinson,"['England', 'Finland']",Arsenal-FC,Right-Back,2016-2017,Charlton Athletic,
31,Retired,"Jul 28, 1985",right,"1,77m",27306,"Jul 17, 2014",€3.50m,Mathieu Debuchy,['France'],Arsenal-FC,Right-Back,2016-2017,Newcastle United,
19,Olympique Lyon,"Aug 29, 1997",right,"1,80m",285845,"Jul 1, 2017",€750k,Ainsley Maitland-Niles,"['England', 'Jamaica']",Arsenal-FC,Right-Back,2016-2017,Arsenal FC U23,
24,Bayer 04 Leverkusen,"Sep 27, 1992",left,"1,86m",111455,"Jul 1, 2016",€35.00m,Granit Xhaka,['Switzerland'],Arsenal-FC,Defensive Midfield,2016-2017,Borussia Mönchengladbach,
26,Without Club,"May 13, 1991",right,"1,77m",74869,"Jul 1, 2011",€15.00m,Francis Coquelin,"['France', 'Réunion']",Arsenal-FC,Defensive Midfield,2016-2017,Arsenal FC Reserves,
24,Al-Jazira Club,"Jul 11, 1992",right,"1,79m",160438,"Jan 14, 2016",€10.00m,Mohamed Elneny,['Egypt'],Arsenal-FC,Defensive Midfield,2016-2017,: Ablöse €12.50m,
20,NK Lokomotiva Zagreb,"Jan 26, 1997",right,"1,80m",228370,,€250k,Gedion Zelalem,"['United States', 'Germany']",Arsenal-FC,Defensive Midfield,2016-2017,,
19,Coventry City,"Feb 5, 1998",right,"1,85m",314384,,,Ben Sheaf,['England'],Arsenal-FC,Defensive Midfield,2016-2017,,
26,Cardiff City,"Dec 26, 1990",right,"1,78m",50057,"Jul 1, 2008",€35.00m,Aaron Ramsey,['Wales'],Arsenal-FC,Central Midfield,2016-2017,: Ablöse €6.40m,Hamstring injury - Return unknown
23,Besiktas JK,"Aug 15, 1993",right,"1,80m",143424,"Aug 8, 2011",€22.00m,Alex Oxlade-Chamberlain,['England'],Arsenal-FC,Central Midfield,2016-2017,Southampton FC,"No eligibility - until Jan 31, 2025 - UEFA Europa League - 8 matchdays"
