age,currentClub,dateOfBirth,foot,height,id,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
28,Retired,"Sep 26, 1989",left,"1,81m",44792,"Aug 30, 2017",€8.00m,Kieran Gibbs,['England'],West-Bromwich-Albion,Left-Back,2017-2018,Arsenal FC,
19,Without Club,"Oct 24, 1998",left,"1,78m",460255,,€100k,Max Melbourne,"['England', 'Wales']",West-Bromwich-Albion,Left-Back,2017-2018,,
30,Getafe CF,"May 10, 1988",right,"1,89m",111508,"Aug 31, 2016",€4.50m,Allan Nyom,"['Cameroon', 'France']",West-Bromwich-Albion,Right-Back,2017-2018,Watford FC,
18,Derby County,"Mar 11, 2000",right,"1,78m",392774,,€250k,Kane Wilson,['England'],West-Bromwich-Albion,Right-Back,2017-2018,,
28,Anorthosis Famagusta,"Jan 29, 1990",right,"1,87m",45184,"Aug 30, 2017",€18.00m,Grzegorz Krychowiak,['Poland'],West-Bromwich-Albion,Defensive Midfield,2017-2018,: Ablöse ?,
28,Without Club,"Nov 14, 1989",right,"1,80m",61832,"Jan 20, 2017",€9.00m,Jake Livermore,['England'],West-Bromwich-Albion,Defensive Midfield,2017-2018,: Ablöse €11.50m,
30,Without Club,"Jul 18, 1987",right,"1,82m",45330,"Jul 24, 2012",€3.50m,Claudio Yacob,"['Argentina', 'Italy']",West-Bromwich-Albion,Defensive Midfield,2017-2018,: Ablöse free transfer,
20,Queens Park Rangers,"May 8, 1998",left,"1,91m",387331,"Jul 1, 2016",€1.50m,Sam Field,['England'],West-Bromwich-Albion,Defensive Midfield,2017-2018,West Bromwich Albion U21,
37,Unknown,"Feb 23, 1981",left,"1,84m",3291,"Aug 15, 2017",€1.00m,Gareth Barry,['England'],West-Bromwich-Albion,Defensive Midfield,2017-2018,Everton FC,
32,Retired,"May 25, 1986",right,"1,83m",27614,"Aug 7, 2007",€4.00m,James Morrison,"['Scotland', 'England']",West-Bromwich-Albion,Central Midfield,2017-2018,Middlesbrough FC,
33,Retired,"Dec 14, 1984",left,"1,87m",36814,"Aug 15, 2007",€3.00m,Chris Brunt,['Northern Ireland'],West-Bromwich-Albion,Central Midfield,2017-2018,: Ablöse €3.75m,
18,Port Vale FC,"Mar 8, 2000",right,"1,83m",456877,"Jul 1, 2018",€100k,Rekeem Harper,"['England', 'Jamaica']",West-Bromwich-Albion,Central Midfield,2017-2018,West Bromwich Albion U21,
29,Wrexham AFC,"Apr 22, 1989",left,"1,80m",85935,"Jul 1, 2015",€3.00m,James McClean,"['Ireland', 'Northern Ireland']",West-Bromwich-Albion,Left Midfield,2017-2018,Wigan Athletic,
19,Northampton Town,"Jan 12, 1999",right,"1,80m",296986,,€2.50m,Tyler Roberts,"['Wales', 'England']",West-Bromwich-Albion,Attacking Midfield,2017-2018,,
28,Without Club,"Aug 2, 1989",right,"1,87m",59631,"Aug 29, 2016",€10.00m,Nacer Chadli,"['Belgium', 'Morocco']",West-Bromwich-Albion,Left Winger,2017-2018,Tottenham Hotspur,
17,Shelbourne FC,"Jan 20, 2001",right,"1,78m",433184,,,Rayhaan Tulloch,['England'],West-Bromwich-Albion,Left Winger,2017-2018,,
21,SV Werder Bremen,"Apr 7, 1997",right,"1,88m",341317,"Aug 25, 2017",€10.00m,Oliver Burke,['Scotland'],West-Bromwich-Albion,Right Winger,2017-2018,: Ablöse €15.20m,
27,Oxford United,"Mar 13, 1991",right,"1,83m",77274,"Jul 6, 2016",€9.00m,Matt Phillips,"['Scotland', 'England']",West-Bromwich-Albion,Right Winger,2017-2018,Queens Park Rangers,
19,Milton Keynes Dons,"Apr 24, 1999",right,"1,82m",314266,"Jul 1, 2016",€1.50m,Jonathan Leko,"['England', 'DR Congo']",West-Bromwich-Albion,Right Winger,2017-2018,West Bromwich Albion U18,
28,Retired,"Sep 1, 1989",left,"1,82m",47082,"Jan 29, 2018",€15.00m,Daniel Sturridge,['England'],West-Bromwich-Albion,Centre-Forward,2017-2018,: Ablöse €2.30m,
28,CF Pachuca,"Sep 16, 1989",right,"1,89m",80197,"Aug 10, 2015",€13.00m,Salomón Rondón,['Venezuela'],West-Bromwich-Albion,Centre-Forward,2017-2018,: Ablöse €17.00m,
28,Burnley FC,"Jul 29, 1989",right,"1,85m",53360,"Jul 2, 2017",€12.00m,Jay Rodríguez,"['England', 'Spain']",West-Bromwich-Albion,Centre-Forward,2017-2018,Southampton FC,
29,Retired,"May 21, 1989",left,"1,83m",65976,"Aug 31, 2016",€2.50m,Hal Robson-Kanu,"['Wales', 'England']",West-Bromwich-Albion,Centre-Forward,2017-2018,Reading FC,
