age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
20,Without Club,"Dec 3, 1992",left,"1,73m",166640,,"Jul 1, 2013",,Cristian Ceballos,['Spain'],Tottenham-Hotspur,Attacking Midfield,2012-2013,Tottenham Hotspur U21,
23,Retired,"Jul 16, 1989",left,"1,86m",39381,,"Sep 19, 2020",€42.00m,Gareth Bale,['Wales'],Tottenham-Hotspur,Right Winger,2012-2013,Real Madrid,
26,Retired,"Apr 16, 1987",right,"1,65m",14221,,"Jul 1, 2005",€16.00m,Aaron Lennon,"['England', 'Ireland']",Tottenham-Hotspur,Right Winger,2012-2013,Leeds United,
23,LD Alajuelense,"Jan 4, 1990",left,"1,74m",59340,,"Jan 16, 2012",€2.00m,Iago Falque,['Spain'],Tottenham-Hotspur,Right Winger,2012-2013,: Ablöse €1.00m,Muscle injury - Return unknown
21,Antalyaspor,"Jul 16, 1991",left,"1,81m",61842,,"Jul 1, 2011",€500k,Andros Townsend,['England'],Tottenham-Hotspur,Right Winger,2012-2013,Tottenham Hotspur Reserves,
30,Retired,"Mar 9, 1983",right,"1,85m",27577,,"Aug 31, 2012",€11.50m,Clint Dempsey,['United States'],Tottenham-Hotspur,Second Striker,2012-2013,Fulham FC,
29,Retired,"Feb 26, 1984",right,"1,92m",8883,,"Aug 21, 2012",€13.00m,Emmanuel Adebayor,"['Togo', 'Nigeria']",Tottenham-Hotspur,Centre-Forward,2012-2013,: Ablöse €6.40m,
30,Retired,"Oct 7, 1982",right,"1,71m",3875,,"Jan 6, 2009",€10.00m,Jermain Defoe,"['England', 'St. Lucia']",Tottenham-Hotspur,Centre-Forward,2012-2013,: Ablöse €16.40m,
19,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€500k,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2012-2013,Tottenham Hotspur U18,
22,Retired,"Sep 12, 1990",right,"1,82m",61838,,"Jul 1, 2008",,Jonathan Obika,"['England', 'Nigeria']",Tottenham-Hotspur,Centre-Forward,2012-2013,Tottenham Hotspur U18,
18,Maidstone United,"Nov 2, 1994",right,"1,80m",251829,,,,Shaq Coulthirst,['England'],Tottenham-Hotspur,Centre-Forward,2012-2013,,
27,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€16.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2013-2014,: Ablöse €12.60m,
33,Retired,"Feb 15, 1981",right,"1,91m",19059,,"Jul 1, 2008",€1.00m,Heurelho Gomes,['Brazil'],Tottenham-Hotspur,Goalkeeper,2013-2014,: Ablöse €9.00m,
43,Retired,"May 18, 1971",right,"1,91m",3476,,"Jul 1, 2011",€1.00m,Brad Friedel,"['United States', 'England']",Tottenham-Hotspur,Goalkeeper,2013-2014,: Ablöse free transfer,
21,Portsmouth FC,"Apr 12, 1993",right,"1,90m",177952,,"Jul 1, 2013",,Jordan Archer,"['Scotland', 'England']",Tottenham-Hotspur,Goalkeeper,2013-2014,Tottenham Hotspur U21,
27,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€22.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2013-2014,: Ablöse €12.50m,Achilles tendon problems - Return unknown
24,FCSB,"Nov 14, 1989",right,"1,84m",123261,,"Aug 30, 2013",€11.00m,Vlad Chiricheș,['Romania'],Tottenham-Hotspur,Centre-Back,2013-2014,: Ablöse €9.50m,
28,Retired,"Jan 4, 1986",right,"1,92m",27114,,"Jan 1, 2010",€8.00m,Younès Kaboul,"['France', 'Morocco']",Tottenham-Hotspur,Centre-Back,2013-2014,: Ablöse €5.90m,
30,Retired,"Nov 18, 1983",right,"1,89m",9988,,"Jan 31, 2005",€8.00m,Michael Dawson,['England'],Tottenham-Hotspur,Centre-Back,2013-2014,: Ablöse €7.00m,
18,SV Werder Bremen,"Sep 26, 1995",right,"1,88m",202228,,,,Milos Veljkovic,"['Serbia', 'Switzerland']",Tottenham-Hotspur,Centre-Back,2013-2014,,
23,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€6.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2013-2014,Leeds United U18,
21,Retired,"Sep 9, 1992",left,"1,85m",141655,,"Jan 3, 2013",€2.50m,Zeki Fryers,['England'],Tottenham-Hotspur,Left-Back,2013-2014,: Ablöse €3.50m,
18,Portsmouth FC,"Feb 14, 1996",left,"1,84m",236509,,,,Connor Ogilvie,['England'],Tottenham-Hotspur,Left-Back,2013-2014,,
24,Manchester City,"May 28, 1990",right,"1,78m",95424,,"Jul 22, 2009",€19.00m,Kyle Walker,['England'],Tottenham-Hotspur,Right-Back,2013-2014,Sheffield United,
25,Swansea City,"Nov 17, 1988",right,"1,81m",66219,,"Jul 1, 2009",€4.00m,Kyle Naughton,"['England', 'Ireland']",Tottenham-Hotspur,Right-Back,2013-2014,Sheffield United,
21,Without Club,"Oct 10, 1992",right,"1,81m",140191,,"Jul 1, 2010",,Ryan Fredericks,"['England', 'Scotland']",Tottenham-Hotspur,Right-Back,2013-2014,Tottenham Hotspur U18,Calf injury - Return unknown
25,Without Club,"Jul 11, 1988",right,"1,89m",63494,,"Aug 15, 2013",€9.00m,Étienne Capoue,"['France', 'Guadeloupe']",Tottenham-Hotspur,Defensive Midfield,2013-2014,: Ablöse €11.00m,
19,LOSC Lille,"Nov 24, 1994",left,"1,87m",245537,,"Jan 1, 2014",€500k,Nabil Bentaleb,"['Algeria', 'France']",Tottenham-Hotspur,Defensive Midfield,2013-2014,Tottenham Hotspur U21,heart problems - Return unknown
18,Leyton Orient,"Aug 2, 1995",right,"1,84m",167254,,,,Dominic Ball,"['England', 'Northern Ireland']",Tottenham-Hotspur,Defensive Midfield,2013-2014,,
18,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2013-2014,Tottenham Hotspur U23,
26,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€20.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2013-2014,Fulham FC,
22,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€18.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2013-2014,: Ablöse €14.15m,
25,Retired,"Jul 25, 1988",right,"1,83m",57229,,"Jul 1, 2013",€16.00m,Paulinho,['Brazil'],Tottenham-Hotspur,Central Midfield,2013-2014,Sport Club Corinthians Paulista,
25,Harborough Town,"Mar 15, 1989",right,"1,88m",74590,,"Aug 18, 2010",€14.00m,Sandro,"['Brazil', 'Portugal']",Tottenham-Hotspur,Central Midfield,2013-2014,Sport Club Internacional,
23,Holstein Kiel,"Sep 18, 1990",left,"1,76m",55508,,"Jan 28, 2013",€7.50m,Lewis Holtby,"['Germany', 'England']",Tottenham-Hotspur,Central Midfield,2013-2014,FC Schalke 04,
22,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,,"Jul 1, 2010",€2.00m,Tom Carroll,['England'],Tottenham-Hotspur,Central Midfield,2013-2014,Tottenham Hotspur U18,
19,FC Romania,"May 15, 1995",,"1,71m",223027,,,,Laste Dombaxe,"['England', 'Angola']",Tottenham-Hotspur,Central Midfield,2013-2014,,
17,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2013-2014,Tottenham Hotspur U18,
24,Valur Reykjavík,"Sep 8, 1989",right,"1,86m",90466,,"Jul 4, 2012",€8.00m,Gylfi Sigurdsson,['Iceland'],Tottenham-Hotspur,Attacking Midfield,2013-2014,: Ablöse €10.00m,
21,Sivasspor,"May 3, 1993",right,"1,68m",200777,,"Jul 1, 2011",€150k,Alex Pritchard,['England'],Tottenham-Hotspur,Attacking Midfield,2013-2014,Tottenham Hotspur U18,Torn thigh muscle - Return unknown
24,Without Club,"Aug 2, 1989",right,"1,87m",59631,,"Jul 26, 2013",€8.00m,Nacer Chadli,"['Belgium', 'Morocco']",Tottenham-Hotspur,Left Winger,2013-2014,Twente Enschede FC,
22,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€24.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2013-2014,: Ablöse €30.00m,
27,Retired,"Apr 16, 1987",right,"1,65m",14221,,"Jul 1, 2005",€15.00m,Aaron Lennon,"['England', 'Ireland']",Tottenham-Hotspur,Right Winger,2013-2014,Leeds United,
22,Antalyaspor,"Jul 16, 1991",left,"1,81m",61842,,"Jul 1, 2011",€7.00m,Andros Townsend,['England'],Tottenham-Hotspur,Right Winger,2013-2014,Tottenham Hotspur Reserves,
24,LD Alajuelense,"Jan 4, 1990",left,"1,74m",59340,,"Jan 16, 2012",€1.80m,Iago Falque,['Spain'],Tottenham-Hotspur,Right Winger,2013-2014,: Ablöse €1.00m,Muscle injury - Return unknown
19,Retired,"Sep 4, 1994",right,"1,76m",183168,,,,Kenny McEvoy,['Ireland'],Tottenham-Hotspur,Right Winger,2013-2014,,
29,Retired,"May 27, 1985",right,"1,80m",34870,,"Aug 5, 2013",€25.00m,Roberto Soldado,['Spain'],Tottenham-Hotspur,Centre-Forward,2013-2014,Valencia CF,
30,Retired,"Feb 26, 1984",right,"1,92m",8883,,"Aug 21, 2012",€8.00m,Emmanuel Adebayor,"['Togo', 'Nigeria']",Tottenham-Hotspur,Centre-Forward,2013-2014,: Ablöse €6.40m,
31,Retired,"Oct 7, 1982",right,"1,71m",3875,,"Jan 6, 2009",€6.00m,Jermain Defoe,"['England', 'St. Lucia']",Tottenham-Hotspur,Centre-Forward,2013-2014,: Ablöse €16.40m,
20,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€500k,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2013-2014,Tottenham Hotspur U18,
23,Retired,"Sep 12, 1990",right,"1,82m",61838,,"Jul 1, 2008",,Jonathan Obika,"['England', 'Nigeria']",Tottenham-Hotspur,Centre-Forward,2013-2014,Tottenham Hotspur U18,
19,Maidstone United,"Nov 2, 1994",right,"1,80m",251829,,,,Shaq Coulthirst,['England'],Tottenham-Hotspur,Centre-Forward,2013-2014,,
28,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€20.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2014-2015,: Ablöse €12.60m,
31,Retired,"Oct 20, 1983",right,"1,83m",26276,,"Oct 14, 2019",€5.00m,Michel Vorm,"['Netherlands', 'Suriname']",Tottenham-Hotspur,Goalkeeper,2014-2015,Without Club,
44,Retired,"May 18, 1971",right,"1,91m",3476,,"Jul 1, 2011",€750k,Brad Friedel,"['United States', 'England']",Tottenham-Hotspur,Goalkeeper,2014-2015,: Ablöse free transfer,
22,Portsmouth FC,"Apr 12, 1993",right,"1,90m",177952,,"Jul 1, 2013",,Jordan Archer,"['Scotland', 'England']",Tottenham-Hotspur,Goalkeeper,2014-2015,Tottenham Hotspur U21,
19,Tranmere Rovers,"Sep 2, 1995",right,"1,93m",183301,,,,Luke McGee,['England'],Tottenham-Hotspur,Goalkeeper,2014-2015,,
28,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€19.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €12.50m,Achilles tendon problems - Return unknown
22,Tottenham Hotspur,"Apr 24, 1993",left,"1,81m",192765,,"Jul 23, 2014",€9.00m,Ben Davies,['Wales'],Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €12.65m,
25,FCSB,"Nov 14, 1989",right,"1,84m",123261,,"Aug 30, 2013",€8.00m,Vlad Chiricheș,['Romania'],Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €9.50m,
28,Without Club,"Mar 17, 1987",right,"1,95m",45314,,"Aug 26, 2014",€8.00m,Federico Fazio,"['Argentina', 'Italy']",Tottenham-Hotspur,Centre-Back,2014-2015,Sevilla FC,
21,Bayern Munich,"Jan 15, 1994",right,"1,91m",175722,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan","Jul 31, 2014",€7.00m,Eric Dier,"['England', 'Portugal']",Tottenham-Hotspur,Centre-Back,2014-2015,Sporting CP,
29,Retired,"Jan 4, 1986",right,"1,92m",27114,,"Jan 1, 2010",€5.50m,Younès Kaboul,"['France', 'Morocco']",Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €5.90m,
31,Retired,"Nov 18, 1983",right,"1,89m",9988,,"Jan 31, 2005",€4.00m,Michael Dawson,['England'],Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €7.00m,
28,Retired,"Jan 6, 1987",right,"1,89m",82215,,"Dec 31, 2010",€750k,Bongani Khumalo,"['South Africa', 'Eswatini']",Tottenham-Hotspur,Centre-Back,2014-2015,: Ablöse €1.80m,
19,SV Werder Bremen,"Sep 26, 1995",right,"1,88m",202228,,,€250k,Milos Veljkovic,"['Serbia', 'Switzerland']",Tottenham-Hotspur,Centre-Back,2014-2015,,
23,Swindon Town,"Oct 29, 1991",right,"1,92m",124845,,"Jul 1, 2012",€100k,Grant Hall,"['England', 'Ireland']",Tottenham-Hotspur,Centre-Back,2014-2015,Brighton & Hove Albion,
24,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€9.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2014-2015,Leeds United U18,
25,Manchester City,"May 28, 1990",right,"1,78m",95424,,"Jul 22, 2009",€17.00m,Kyle Walker,['England'],Tottenham-Hotspur,Right-Back,2014-2015,Sheffield United,
26,Swansea City,"Nov 17, 1988",right,"1,81m",66219,,"Jul 1, 2009",€6.00m,Kyle Naughton,"['England', 'Ireland']",Tottenham-Hotspur,Right-Back,2014-2015,Sheffield United,
21,FC Cincinnati,"Jul 9, 1993",right,"1,73m",255916,,"Aug 13, 2014",€1.50m,DeAndre Yedlin,"['United States', 'Latvia']",Tottenham-Hotspur,Right-Back,2014-2015,: Ablöse €2.60m,
26,Without Club,"Jul 11, 1988",right,"1,89m",63494,,"Aug 15, 2013",€7.50m,Étienne Capoue,"['France', 'Guadeloupe']",Tottenham-Hotspur,Defensive Midfield,2014-2015,: Ablöse €11.00m,
20,LOSC Lille,"Nov 24, 1994",left,"1,87m",245537,,"Jan 1, 2014",€6.00m,Nabil Bentaleb,"['Algeria', 'France']",Tottenham-Hotspur,Defensive Midfield,2014-2015,Tottenham Hotspur U21,heart problems - Return unknown
24,FC Metz,"Aug 13, 1990",right,"1,80m",127160,,"Sep 1, 2014",€5.00m,Benjamin Stambouli,"['France', 'Algeria']",Tottenham-Hotspur,Defensive Midfield,2014-2015,: Ablöse €5.90m,
19,Leyton Orient,"Aug 2, 1995",right,"1,84m",167254,,,,Dominic Ball,"['England', 'Northern Ireland']",Tottenham-Hotspur,Defensive Midfield,2014-2015,,
19,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2014-2015,Tottenham Hotspur U23,
23,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€27.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2014-2015,: Ablöse €14.15m,
27,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€15.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2014-2015,Fulham FC,
26,Harborough Town,"Mar 15, 1989",right,"1,88m",74590,,"Aug 18, 2010",€9.00m,Sandro,"['Brazil', 'Portugal']",Tottenham-Hotspur,Central Midfield,2014-2015,Sport Club Internacional,
26,Retired,"Jul 25, 1988",right,"1,83m",57229,,"Jul 1, 2013",€9.00m,Paulinho,['Brazil'],Tottenham-Hotspur,Central Midfield,2014-2015,Sport Club Corinthians Paulista,
24,Holstein Kiel,"Sep 18, 1990",left,"1,76m",55508,,"Jan 28, 2013",€6.00m,Lewis Holtby,"['Germany', 'England']",Tottenham-Hotspur,Central Midfield,2014-2015,FC Schalke 04,
24,Retired,"Jun 13, 1991",right,"1,75m",61834,,"Jul 1, 2009",€4.50m,Ryan Mason,['England'],Tottenham-Hotspur,Central Midfield,2014-2015,Tottenham Hotspur U18,
23,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,,"Jul 1, 2010",€3.00m,Tom Carroll,['England'],Tottenham-Hotspur,Central Midfield,2014-2015,Tottenham Hotspur U18,
18,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2014-2015,Tottenham Hotspur U18,
19,Without Club,"Apr 11, 1996",right,"1,88m",207929,,"Feb 2, 2015",€5.00m,Dele Alli,"['England', 'Nigeria']",Tottenham-Hotspur,Attacking Midfield,2014-2015,Milton Keynes Dons,
22,Sivasspor,"May 3, 1993",right,"1,68m",200777,,"Jul 1, 2011",€1.00m,Alex Pritchard,['England'],Tottenham-Hotspur,Attacking Midfield,2014-2015,Tottenham Hotspur U18,Torn thigh muscle - Return unknown
22,Without Club,"Dec 3, 1992",left,"1,73m",166640,,"Jul 1, 2013",€300k,Cristian Ceballos,['Spain'],Tottenham-Hotspur,Attacking Midfield,2014-2015,Tottenham Hotspur U21,
25,Without Club,"Aug 2, 1989",right,"1,87m",59631,,"Jul 26, 2013",€10.00m,Nacer Chadli,"['Belgium', 'Morocco']",Tottenham-Hotspur,Left Winger,2014-2015,Twente Enschede FC,
23,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€22.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2014-2015,: Ablöse €30.00m,
28,Retired,"Apr 16, 1987",right,"1,65m",14221,,"Jul 1, 2005",€9.00m,Aaron Lennon,"['England', 'Ireland']",Tottenham-Hotspur,Right Winger,2014-2015,Leeds United,
23,Antalyaspor,"Jul 16, 1991",left,"1,81m",61842,,"Jul 1, 2011",€8.00m,Andros Townsend,['England'],Tottenham-Hotspur,Right Winger,2014-2015,Tottenham Hotspur Reserves,
21,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€15.00m,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2014-2015,Tottenham Hotspur U18,
30,Retired,"May 27, 1985",right,"1,80m",34870,,"Aug 5, 2013",€14.00m,Roberto Soldado,['Spain'],Tottenham-Hotspur,Centre-Forward,2014-2015,Valencia CF,
31,Retired,"Feb 26, 1984",right,"1,92m",8883,,"Aug 21, 2012",€7.00m,Emmanuel Adebayor,"['Togo', 'Nigeria']",Tottenham-Hotspur,Centre-Forward,2014-2015,: Ablöse €6.40m,
29,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€24.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2015-2016,: Ablöse €12.60m,
32,Retired,"Oct 20, 1983",right,"1,83m",26276,,"Oct 14, 2019",€5.00m,Michel Vorm,"['Netherlands', 'Suriname']",Tottenham-Hotspur,Goalkeeper,2015-2016,Without Club,
20,Tranmere Rovers,"Sep 2, 1995",right,"1,93m",183301,,,,Luke McGee,['England'],Tottenham-Hotspur,Goalkeeper,2015-2016,,
27,Royal Antwerp FC,"Mar 2, 1989",right,"1,87m",42710,,"Jul 8, 2015",€27.00m,Toby Alderweireld,['Belgium'],Tottenham-Hotspur,Centre-Back,2015-2016,: Ablöse €16.00m,
29,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€23.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2015-2016,: Ablöse €12.50m,Achilles tendon problems - Return unknown
22,Bayern Munich,"Jan 15, 1994",right,"1,91m",175722,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan","Jul 31, 2014",€18.00m,Eric Dier,"['England', 'Portugal']",Tottenham-Hotspur,Centre-Back,2015-2016,Sporting CP,
29,Without Club,"Mar 17, 1987",right,"1,95m",45314,,"Aug 26, 2014",€8.00m,Federico Fazio,"['Argentina', 'Italy']",Tottenham-Hotspur,Centre-Back,2015-2016,Sevilla FC,
23,Tottenham Hotspur,"Apr 24, 1993",left,"1,81m",192765,,"Jul 23, 2014",€8.00m,Ben Davies,['Wales'],Tottenham-Hotspur,Centre-Back,2015-2016,: Ablöse €12.65m,
23,Slovan Bratislava,"Nov 15, 1992",left,"1,87m",122675,,"Jul 1, 2015",€7.00m,Kevin Wimmer,['Austria'],Tottenham-Hotspur,Centre-Back,2015-2016,1.FC Köln,
18,Celtic FC,"Dec 31, 1997",right,"1,83m",341049,,"Jul 1, 2016",,Cameron Carter-Vickers,"['United States', 'England']",Tottenham-Hotspur,Centre-Back,2015-2016,Tottenham Hotspur U23,
25,Retired,"Jul 2, 1990",left,"1,73m",50174,,"Jul 25, 2007",€14.00m,Danny Rose,"['England', 'Jamaica']",Tottenham-Hotspur,Left-Back,2015-2016,Leeds United U18,
26,Manchester City,"May 28, 1990",right,"1,78m",95424,,"Jul 22, 2009",€15.00m,Kyle Walker,['England'],Tottenham-Hotspur,Right-Back,2015-2016,Sheffield United,
25,Newcastle United,"Sep 19, 1990",right,"1,73m",95810,,"Jul 1, 2015",€6.00m,Kieran Trippier,['England'],Tottenham-Hotspur,Right-Back,2015-2016,: Ablöse €4.90m,Hamstring injury - Return unknown
22,FC Cincinnati,"Jul 9, 1993",right,"1,73m",255916,,"Aug 13, 2014",€1.50m,DeAndre Yedlin,"['United States', 'Latvia']",Tottenham-Hotspur,Right-Back,2015-2016,: Ablöse €2.60m,
19,Southampton FC,"Apr 13, 1997",right,"1,73m",341051,,"Jul 1, 2017",,Kyle Walker-Peters,"['England', 'Jamaica']",Tottenham-Hotspur,Right-Back,2015-2016,Tottenham Hotspur U23,
21,LOSC Lille,"Nov 24, 1994",left,"1,87m",245537,,"Jan 1, 2014",€10.00m,Nabil Bentaleb,"['Algeria', 'France']",Tottenham-Hotspur,Defensive Midfield,2015-2016,Tottenham Hotspur U21,heart problems - Return unknown
20,Leicester City,"Feb 2, 1996",right,"1,78m",249126,,"Jul 1, 2016",,Harry Winks,['England'],Tottenham-Hotspur,Defensive Midfield,2015-2016,Tottenham Hotspur U23,
24,Manchester United,"Feb 14, 1992",right,"1,82m",69633,,"Aug 30, 2013",€29.00m,Christian Eriksen,['Denmark'],Tottenham-Hotspur,Central Midfield,2015-2016,: Ablöse €14.15m,
28,Retired,"Jul 16, 1987",left,"1,85m",19368,,"Aug 29, 2012",€18.00m,Mousa Dembélé,"['Belgium', 'Mali']",Tottenham-Hotspur,Central Midfield,2015-2016,Fulham FC,
25,Retired,"Jun 13, 1991",right,"1,75m",61834,,"Jul 1, 2009",€7.50m,Ryan Mason,['England'],Tottenham-Hotspur,Central Midfield,2015-2016,Tottenham Hotspur U18,
24,Milton Keynes Dons,"May 28, 1992",left,"1,77m",121279,,"Jul 1, 2010",€5.00m,Tom Carroll,['England'],Tottenham-Hotspur,Central Midfield,2015-2016,Tottenham Hotspur U18,
19,Blackpool FC,"Apr 27, 1997",right,"1,85m",243589,,"Jul 1, 2015",€1.50m,Josh Onomah,"['England', 'Nigeria']",Tottenham-Hotspur,Central Midfield,2015-2016,Tottenham Hotspur U18,
21,Bristol Rovers,"Dec 5, 1994",right,"1,78m",283655,,,€350k,Grant Ward,['England'],Tottenham-Hotspur,Right Midfield,2015-2016,,
20,Without Club,"Apr 11, 1996",right,"1,88m",207929,,"Feb 2, 2015",€20.00m,Dele Alli,"['England', 'Nigeria']",Tottenham-Hotspur,Attacking Midfield,2015-2016,Milton Keynes Dons,
23,Sivasspor,"May 3, 1993",right,"1,68m",200777,,"Jul 1, 2011",€3.00m,Alex Pritchard,['England'],Tottenham-Hotspur,Attacking Midfield,2015-2016,Tottenham Hotspur U18,Torn thigh muscle - Return unknown
23,Tottenham Hotspur,"Jul 8, 1992",both,"1,84m",91845,,"Aug 28, 2015",€25.00m,Heung-min Son,"['Korea, South']",Tottenham-Hotspur,Left Winger,2015-2016,Bayer 04 Leverkusen,Team captain
26,Without Club,"Aug 2, 1989",right,"1,87m",59631,,"Jul 26, 2013",€13.00m,Nacer Chadli,"['Belgium', 'Morocco']",Tottenham-Hotspur,Left Winger,2015-2016,Twente Enschede FC,
24,AEK Athens,"Mar 4, 1992",left,"1,84m",111630,,"Aug 30, 2013",€24.00m,Erik Lamela,"['Argentina', 'Spain']",Tottenham-Hotspur,Right Winger,2015-2016,: Ablöse €30.00m,
22,FC Rapid 1923,"Aug 15, 1993",right,"1,75m",241119,,"Aug 15, 2015",€10.00m,Clinton N'Jie,['Cameroon'],Tottenham-Hotspur,Right Winger,2015-2016,: Ablöse €14.10m,
24,Antalyaspor,"Jul 16, 1991",left,"1,81m",61842,,"Jul 1, 2011",€9.00m,Andros Townsend,['England'],Tottenham-Hotspur,Right Winger,2015-2016,Tottenham Hotspur Reserves,
22,Bayern Munich,"Jul 28, 1993",right,"1,88m",132098,,"Jul 1, 2010",€40.00m,Harry Kane,['England'],Tottenham-Hotspur,Centre-Forward,2015-2016,Tottenham Hotspur U18,
30,Los Angeles FC,"Dec 26, 1986",left,"1,88m",17965,,"Aug 31, 2012",€24.00m,Hugo Lloris,['France'],Tottenham-Hotspur,Goalkeeper,2016-2017,: Ablöse €12.60m,
33,Retired,"Oct 20, 1983",right,"1,83m",26276,,"Oct 14, 2019",€4.00m,Michel Vorm,"['Netherlands', 'Suriname']",Tottenham-Hotspur,Goalkeeper,2016-2017,Without Club,
22,Girona FC,"Dec 13, 1994",left,"1,89m",286415,,"Aug 31, 2016",€1.50m,Pau López,['Spain'],Tottenham-Hotspur,Goalkeeper,2016-2017,RCD Espanyol Barcelona,
21,Tranmere Rovers,"Sep 2, 1995",right,"1,93m",183301,,,€100k,Luke McGee,['England'],Tottenham-Hotspur,Goalkeeper,2016-2017,,
18,Tottenham Hotspur,"Oct 2, 1998",right,"1,88m",282823,,"Jul 1, 2019",,Alfie Whiteman,['England'],Tottenham-Hotspur,Goalkeeper,2016-2017,Tottenham Hotspur U23,
28,Royal Antwerp FC,"Mar 2, 1989",right,"1,87m",42710,,"Jul 8, 2015",€35.00m,Toby Alderweireld,['Belgium'],Tottenham-Hotspur,Centre-Back,2016-2017,: Ablöse €16.00m,
30,RSC Anderlecht,"Apr 24, 1987",left,"1,89m",43250,,"Jul 12, 2012",€28.00m,Jan Vertonghen,['Belgium'],Tottenham-Hotspur,Centre-Back,2016-2017,: Ablöse €12.50m,Achilles tendon problems - Return unknown
23,Bayern Munich,"Jan 15, 1994",right,"1,91m",175722,"Returned after loan spell with Bayern Munich; date: Jun 30, 2024; fee: End of loan","Jul 31, 2014",€25.00m,Eric Dier,"['England', 'Portugal']",Tottenham-Hotspur,Centre-Back,2016-2017,Sporting CP,
24,Tottenham Hotspur,"Apr 24, 1993",left,"1,81m",192765,,"Jul 23, 2014",€12.00m,Ben Davies,['Wales'],Tottenham-Hotspur,Centre-Back,2016-2017,: Ablöse €12.65m,
30,Without Club,"Mar 17, 1987",right,"1,95m",45314,,"Aug 26, 2014",€9.00m,Federico Fazio,"['Argentina', 'Italy']",Tottenham-Hotspur,Centre-Back,2016-2017,Sevilla FC,
