age,currentClub,dateOfBirth,foot,height,id,joined,joinedOn,marketValue,name,nationality,played_for,position,season,signedFrom,status
37,Retired,"Mar 6, 1977",right,"1,76m",6106,,"Sep 11, 2012",€1.00m,Georgios Karagounis,['Greece'],Fulham-FC,Central Midfield,2013-2014,: Ablöse free transfer,
21,Adelaide United,"Dec 30, 1992",right,"1,83m",110868,,"Jan 31, 2014",€1.00m,Ryan Tunnicliffe,['England'],Fulham-FC,Central Midfield,2013-2014,Manchester United U21,
19,ADO Den Haag,"Aug 15, 1994",right,"1,80m",148376,,"Jul 1, 2014",,Lasse Vigen,['Denmark'],Fulham-FC,Central Midfield,2013-2014,Fulham FC U21,
35,Retired,"Mar 2, 1979",left,"1,77m",3259,,"Aug 1, 2009",€1.00m,Damien Duff,['Ireland'],Fulham-FC,Right Midfield,2013-2014,Newcastle United,
21,Unknown,"Mar 9, 1993",right,"1,68m",141650,,"Jan 31, 2014",€250k,Larnell Cole,['England'],Fulham-FC,Right Midfield,2013-2014,Manchester United U21,
21,Without Club,"May 6, 1993",right,"1,75m",160348,,"Jul 1, 2013",,Mesca,"['Guinea-Bissau', 'Portugal']",Fulham-FC,Right Midfield,2013-2014,Fulham FC U21,
28,Retired,"Aug 18, 1985",left,"1,87m",39642,,"Aug 31, 2011",€8.00m,Bryan Ruiz,['Costa Rica'],Fulham-FC,Attacking Midfield,2013-2014,Twente Enschede FC,
21,Yeni Mersin Idmanyurdu,"Mar 6, 1993",left,"1,72m",187285,,"Jul 1, 2014",,Chris David,"['Netherlands', 'Türkiye']",Fulham-FC,Attacking Midfield,2013-2014,Fulham FC U21,
19,Rukh Lviv,"Mar 2, 1995",right,"1,84m",182912,,"Jul 25, 2013",€500k,Ange-Freddy Plumain,"['Guadeloupe', 'France']",Fulham-FC,Left Winger,2013-2014,: Ablöse free transfer,
18,Hemel Hempstead Town,"Sep 7, 1995",left,"1,72m",136368,,"Jul 1, 2014",,George Williams,"['Wales', 'England']",Fulham-FC,Left Winger,2013-2014,Fulham FC U18,
22,AEL Limassol,"Aug 13, 1991",left,"1,81m",51040,,"Jan 1, 2012",€3.50m,Alexander Kacaniklic,"['Sweden', 'North Macedonia']",Fulham-FC,Right Winger,2013-2014,Fulham FC Reserves,Cruciate ligament injury - Return unknown
27,Retired,"Jul 5, 1986",right,"1,81m",13979,,"Aug 31, 2012",€3.00m,Ashkan Dejagah,"['Iran', 'Germany']",Fulham-FC,Right Winger,2013-2014,VfL Wolfsburg,
19,Pafos FC,"Feb 22, 1995",right,"1,81m",198513,,"Jul 1, 2013",€1.00m,Muamer Tankovic,"['Sweden', 'Bosnia-Herzegovina']",Fulham-FC,Right Winger,2013-2014,Fulham FC U18,
17,Sunderland AFC,"Feb 5, 1997",left,"1,67m",225452,,"Jul 1, 2014",,Patrick Roberts,['England'],Fulham-FC,Right Winger,2013-2014,Fulham FC U18,
31,Retired,"Mar 9, 1983",right,"1,85m",27577,,"Jan 1, 2014",€7.00m,Clint Dempsey,['United States'],Fulham-FC,Second Striker,2013-2014,: Ablöse ?,
26,Retired,"Mar 12, 1988",both,"1,88m",34944,,"Jan 31, 2014",€12.00m,Konstantinos Mitroglou,['Greece'],Fulham-FC,Centre-Forward,2013-2014,: Ablöse €15.20m,
30,Retired,"Feb 6, 1984",right,"1,80m",13239,,"Aug 16, 2013",€5.00m,Darren Bent,"['England', 'Jamaica']",Fulham-FC,Centre-Forward,2013-2014,: Ablöse €2.40m,
33,Retired,"Jan 30, 1981",,,65,,"Aug 31, 2012",€3.50m,Dimitar Berbatov,['Bulgaria'],Fulham-FC,Centre-Forward,2013-2014,Manchester United,
28,Independiente Santa Fe,"Jul 25, 1985",right,"1,81m",37934,,"Jul 12, 2012",€2.50m,Hugo Rodallega,['Colombia'],Fulham-FC,Centre-Forward,2013-2014,Wigan Athletic,
21,SS Turris Calcio,"Sep 29, 1992",left,"1,88m",129505,,,€750k,Marcello Trotta,['Italy'],Fulham-FC,Centre-Forward,2013-2014,,
19,Luton Town,"Dec 2, 1994",right,"1,84m",169801,,"Jul 1, 2013",,Cauley Woodrow,['England'],Fulham-FC,Centre-Forward,2013-2014,Fulham FC U21,
17,Al-Ettifaq FC,"Jul 12, 1996",right,"1,87m",229004,,"Jul 1, 2014",,Moussa Dembélé,"['France', 'Mali']",Fulham-FC,Centre-Forward,2013-2014,Fulham FC U18,
25,Al-Gharafa SC,"Sep 1, 1993",right,"1,96m",207302,,"Aug 9, 2018",€12.00m,Sergio Rico,['Spain'],Fulham-FC,Goalkeeper,2018-2019,Sevilla FC,"No eligibility - until Jun 30, 2025 - Qatar Stars League"
27,Chelsea FC,"May 24, 1992",right,"1,93m",116648,,"Jul 1, 2012",€4.00m,Marcus Bettinelli,"['England', 'Italy']",Fulham-FC,Goalkeeper,2018-2019,Fulham FC U21,"No eligibility - until Dec 31, 2024 - UEFA Conference League"
31,Without Club,"Dec 31, 1987",,"1,84m",45882,,"Jul 24, 2018",€4.00m,Fabri,"['Spain', 'Uruguay']",Fulham-FC,Goalkeeper,2018-2019,Besiktas JK,
25,Retired,"Jan 19, 1994",right,"1,89m",287431,,"Aug 2, 2018",€15.00m,Alfie Mawson,['England'],Fulham-FC,Centre-Back,2018-2019,: Ablöse €16.85m,
24,Cardiff City,"Jan 20, 1995",right,"1,82m",215118,,"Aug 7, 2018",€14.00m,Calum Chambers,['England'],Fulham-FC,Centre-Back,2018-2019,Arsenal FC,
29,Retired,"Oct 11, 1989",left,"1,85m",60558,,"Jul 12, 2018",€5.00m,Maxime Le Marchand,['France'],Fulham-FC,Centre-Back,2018-2019,OGC Nice,
31,Charlotte FC,"Oct 5, 1987",left,"1,86m",145466,,"Aug 20, 2015",€4.00m,Tim Ream,['United States'],Fulham-FC,Centre-Back,2018-2019,Bolton Wanderers,
25,Buriram United,"Oct 8, 1993",right,"1,93m",142022,,"Jul 3, 2017",€500k,Marcelo Djaló,"['Guinea-Bissau', 'Spain']",Fulham-FC,Centre-Back,2018-2019,CD Lugo,
19,Fulham FC,"May 18, 2000",left,"1,78m",392775,"Joined from Tottenham Hotspur; date: Jul 26, 2024; fee: free transfer","Jul 26, 2024",€35.00m,Ryan Sessegnon,['England'],Fulham-FC,Left-Back,2018-2019,Tottenham Hotspur,
25,Millwall FC,"Sep 17, 1993",left,"1,70m",194460,,"Aug 9, 2018",€6.00m,Joe Bryan,['England'],Fulham-FC,Left-Back,2018-2019,: Ablöse €6.70m,
21,Without Club,"Jan 2, 1998",right,"1,85m",315131,,"Aug 9, 2018",€7.00m,Timothy Fosu-Mensah,"['Netherlands', 'Ghana']",Fulham-FC,Right-Back,2018-2019,Manchester United,
26,Swansea City,"Sep 30, 1992",right,"1,88m",158623,,"Jan 31, 2018",€3.50m,Cyrus Christie,"['Ireland', 'England']",Fulham-FC,Right-Back,2018-2019,Middlesbrough FC,
31,Royal Antwerp FC,"May 27, 1988",right,"1,78m",59641,,"Jul 14, 2016",€2.50m,Denis Odoi,"['Ghana', 'Belgium']",Fulham-FC,Right-Back,2018-2019,KSC Lokeren (-2020),minor knock - Return unknown
19,Wigan Athletic,"May 18, 2000",right,"1,75m",406558,,"Jul 1, 2019",,Steven Sessegnon,['England'],Fulham-FC,Right-Back,2018-2019,Fulham FC U21,
27,Al-Orobah FC,"Jul 19, 1991",right,"1,68m",178614,,"Jul 12, 2018",€25.00m,Jean Michaël Seri,"[""Cote d'Ivoire""]",Fulham-FC,Defensive Midfield,2018-2019,OGC Nice,
29,Retired,"Jun 21, 1990",right,"1,88m",42234,,"Jan 31, 2019",€4.00m,Håvard Nordtveit,['Norway'],Fulham-FC,Defensive Midfield,2018-2019,TSG 1899 Hoffenheim,
30,Without Club,"Nov 4, 1988",right,"1,92m",36529,,"Jul 22, 2016",€3.00m,Kevin McDonald,['Scotland'],Fulham-FC,Defensive Midfield,2018-2019,Wolverhampton Wanderers,
25,Dibba Al-Hisn SC,"Feb 28, 1994",right,"1,84m",160380,,"Jul 7, 2017",€1.50m,Ibrahima Cissé,"['Guinea', 'Belgium']",Fulham-FC,Defensive Midfield,2018-2019,: Ablöse €2.50m,
23,SSC Napoli,"Nov 16, 1995",right,"1,84m",354361,,"Aug 9, 2018",€25.00m,Frank Anguissa,['Cameroon'],Fulham-FC,Central Midfield,2018-2019,Olympique Marseille,
28,Fulham FC,"Jan 20, 1991",left,"1,85m",123275,,"Jul 1, 2015",€15.00m,Tom Cairney,"['Scotland', 'England']",Fulham-FC,Central Midfield,2018-2019,Blackburn Rovers,Team captain
28,Sarpsborg 08 FF,"Jan 8, 1991",left,"1,82m",62008,,"Aug 26, 2016",€4.00m,Stefan Johansen,['Norway'],Fulham-FC,Central Midfield,2018-2019,Celtic FC,
21,Celta de Vigo,"May 23, 1998",right,"1,77m",315762,,"Jul 1, 2017",€500k,Luca de la Torre,"['United States', 'Spain']",Fulham-FC,Central Midfield,2018-2019,Fulham FC U21,Ankle injury - Return unknown
18,Brighton & Hove Albion,"Nov 21, 2000",left,"1,89m",406634,,"Jul 1, 2019",,Matt O'Riley,"['Denmark', 'England']",Fulham-FC,Central Midfield,2018-2019,Fulham FC U21,
16,Liverpool FC,"Apr 4, 2003",left,"1,70m",565822,,,,Harvey Elliott,['England'],Fulham-FC,Central Midfield,2018-2019,,Broken foot - Return unknown
28,Retired,"Nov 6, 1990",,,58205,,"Jul 25, 2018",€12.00m,André Schürrle,['Germany'],Fulham-FC,Left Winger,2018-2019,Borussia Dortmund,
32,Without Club,"Dec 19, 1986",right,"1,85m",16135,,"Jan 15, 2019",€5.00m,Ryan Babel,"['Netherlands', 'Suriname']",Fulham-FC,Left Winger,2018-2019,Besiktas JK,
27,Al-Jazira Club,"Mar 10, 1992",right,"1,70m",111422,,"Aug 26, 2016",€3.00m,Neeskens Kebano,"['DR Congo', 'France']",Fulham-FC,Left Winger,2018-2019,KRC Genk,
30,Without Club,"Dec 15, 1988",right,"1,75m",77974,,"Jul 1, 2016",€2.50m,Floyd Ayité,"['Togo', 'France']",Fulham-FC,Left Winger,2018-2019,: Ablöse €2.00m,
25,FC Baniyas,"Mar 2, 1994",right,"1,75m",144303,,"Jan 31, 2019",€4.00m,Lazar Markovic,['Serbia'],Fulham-FC,Right Winger,2018-2019,: Ablöse free transfer,
24,Al-Hilal SFC,"Sep 16, 1994",right,"1,89m",51152,,"Jul 30, 2018",€25.00m,Aleksandar Mitrović,['Serbia'],Fulham-FC,Centre-Forward,2018-2019,Newcastle United,
25,Racing Club,"Dec 5, 1993",right,"1,73m",214316,,"Aug 9, 2018",€7.00m,Luciano Vietto,"['Argentina', 'Italy']",Fulham-FC,Centre-Forward,2018-2019,: Ablöse ?,
24,Sepahan FC,"Mar 7, 1995",right,"1,77m",290951,,"Jul 31, 2017",€2.75m,Aboubakar Kamara,"['Mauritania', 'France']",Fulham-FC,Centre-Forward,2018-2019,: Ablöse €6.00m,
29,FC Paços de Ferreira,"Apr 23, 1990",right,"1,81m",9335,,"Aug 17, 2017",€2.50m,Rui Fonte,['Portugal'],Fulham-FC,Centre-Forward,2018-2019,SC Braga,
